16|k|x,y,z
8|j|x,0.25,0.25
8|i|0.25,y,0.25
8|h|0.25,0.25,z
8|g|0.0,0.0,z
8|f|0.0,y,0.0
8|e|x,0.0,0.0
4|d|0.25,0.25,0.75
4|c|0.25,0.25,0.25
4|b|0.0,0.0,0.5
4|a|0.0,0.0,0.0
