16|k|x,y,z
8|j|x,x,z
8|i|x,y,0.0
8|h|0.0,0.5,z
4|g|x,-x,0.0
4|f|x,x,0.0
4|e|0.0,0.0,z
4|d|0.0,0.5,0.25
4|c|0.0,0.5,0.0
2|b|0.0,0.0,0.5
2|a|0.0,0.0,0.0
