32|h|x,y,z
16|g|0.125,0.125,z
16|f|0.125,y,0.125
16|e|x,0.125,0.125
16|d|0.5,0.5,0.5
16|c|0.0,0.0,0.0
8|b|0.125,0.125,0.625
8|a|0.125,0.125,0.125
