24|r|x,y,z
12|q|x,y,0.5
12|p|x,y,0.0
12|o|x,2.0x,z
12|n|x,0.0,z
6|m|x,2.0x,0.5
6|l|x,2.0x,0.0
6|k|x,0.0,0.5
6|j|x,0.0,0.0
6|i|0.5,0.0,z
4|h|0.3333333333333333,0.6666666666666666,z
3|g|0.5,0.0,0.5
3|f|0.5,0.0,0.0
2|e|0.0,0.0,z
2|d|0.3333333333333333,0.6666666666666666,0.5
2|c|0.3333333333333333,0.6666666666666666,0.0
1|b|0.0,0.0,0.5
1|a|0.0,0.0,0.0
