48|j|x,y,z
24|i|0.25,y,0.5-y
24|h|0.0,y,y
24|g|x,0.5,0.0
16|f|x,x,x
12|e|x,0.0,0.0
12|d|0.25,0.5,0.0
8|c|0.25,0.25,0.25
6|b|0.0,0.5,0.5
2|a|0.0,0.0,0.0
