48|i|x,y,z
24|h|0.125,y,0.25-y
24|g|0.125,y,0.25+y
24|f|x,0.0,0.25
16|e|x,x,x
12|d|0.625,0.0,0.25
12|c|0.125,0.0,0.25
8|b|0.875,0.875,0.875
8|a|0.125,0.125,0.125
