48|i|x,y,z
24|h|0.25,y,y
24|g|x,0.75,0.25
16|f|x,x,x
12|e|x,0.25,0.25
12|d|0.0,0.75,0.25
8|c|0.0,0.0,0.0
6|b|0.75,0.25,0.25
2|a|0.25,0.25,0.25
