24|i|x,y,z
12|h|x,0.0,0.5
12|g|x,0.5,0.0
12|f|x,0.0,0.0
8|e|x,x,x
6|d|0.25,0.0,0.5
6|c|0.25,0.5,0.0
6|b|0.0,0.5,0.5
2|a|0.0,0.0,0.0
