6|l|x,y,z
3|k|x,y,0.5
3|j|x,y,0.0
2|i|0.6666666666666666,0.3333333333333333,z
2|h|0.3333333333333333,0.6666666666666666,z
2|g|0.0,0.0,z
1|f|0.6666666666666666,0.3333333333333333,0.5
1|e|0.6666666666666666,0.3333333333333333,0.0
1|d|0.3333333333333333,0.6666666666666666,0.5
1|c|0.3333333333333333,0.6666666666666666,0.0
1|b|0.0,0.0,0.5
1|a|0.0,0.0,0.0
