8|k|x,y,z
4|j|x,y,0.0
4|i|0.0,0.5,z
4|h|0.5,0.5,z
4|g|0.0,0.0,z
2|f|0.5,0.5,0.25
2|e|0.0,0.0,0.25
2|d|0.0,0.5,0.5
2|c|0.0,0.5,0.0
2|b|0.5,0.5,0.0
2|a|0.0,0.0,0.0
