16|j|x,y,z
8|i|x,x,z
8|h|0.0,0.5,z
8|g|x,0.0,0.5
8|f|x,0.0,0.0
4|e|0.0,0.0,z
4|d|0.0,0.5,0.25
4|c|0.0,0.5,0.0
2|b|0.0,0.0,0.5
2|a|0.0,0.0,0.0
