48|n|x,y,z
24|m|x,x,z
24|l|0.5,y,z
24|k|0.0,y,z
12|j|0.5,y,y
12|i|0.0,y,y
12|h|x,0.5,0.0
8|g|x,x,x
6|f|x,0.5,0.5
6|e|x,0.0,0.0
3|d|0.5,0.0,0.0
3|c|0.0,0.5,0.5
1|b|0.5,0.5,0.5
1|a|0.0,0.0,0.0
