16|n|x,y,z
8|m|x,-x,z
8|l|x,x,0.5
8|k|x,x,0.0
8|j|x,0.25,0.25
8|i|x,0.25,0.75
8|h|0.25,0.25,z
4|g|0.75,0.25,z
4|f|0.0,0.0,0.0
4|e|0.0,0.0,0.5
4|d|0.25,0.25,0.0
4|c|0.25,0.25,0.25
2|b|0.75,0.25,0.25
2|a|0.25,0.75,0.25
