96|h|x,y,z
48|g|0.125,y,0.25-y
48|f|x,0.0,0.25
32|e|x,x,x
24|d|0.375,0.0,0.25
24|c|0.125,0.0,0.25
16|b|0.125,0.125,0.125
16|a|0.0,0.0,0.0
