16|k|x,y,z
8|j|x,0.75,0.25
8|i|x,0.25,0.25
8|h|x,x,0.25
8|g|0.25,0.75,z
8|f|0.0,0.0,0.0
4|e|0.25,0.25,z
4|d|0.25,0.75,0.0
4|c|0.25,0.75,0.75
2|b|0.25,0.25,0.75
2|a|0.25,0.25,0.25
