48|h|x,y,z
24|g|x,x,z
24|f|x,0.5,0.0
12|e|x,0.0,0.0
12|d|0.25,0.5,0.0
8|c|x,x,x
6|b|0.0,0.5,0.5
2|a|0.0,0.0,0.0
