32|o|x,y,z
16|n|0.0,y,z
16|m|x,x,z
16|l|x,y,0.0
16|k|x,0.5+x,0.25
8|j|x,0.5,0.0
8|i|x,0.0,0.0
8|h|x,x,0.0
8|g|0.0,0.5,z
8|f|0.25,0.25,0.25
4|e|0.0,0.0,z
4|d|0.0,0.5,0.25
4|c|0.0,0.5,0.0
2|b|0.0,0.0,0.5
2|a|0.0,0.0,0.0
