32|i|x,y,z
16|h|0.0,y,z
16|g|x,0.25+x,0.875
16|f|x,0.0,0.0
8|e|0.0,0.25,z
8|d|0.0,0.0,0.5
8|c|0.0,0.0,0.0
4|b|0.0,0.25,0.375
4|a|0.0,0.75,0.125
