16|r|x,y,z
8|q|x,y,0.0
8|p|0.5,y,z
8|o|0.0,y,z
8|n|x,x,0.25
4|m|x,0.5,0.0
4|l|x,0.0,0.5
4|k|x,0.5,0.5
4|j|x,0.0,0.0
4|i|0.0,0.5,z
4|h|0.5,0.5,z
4|g|0.0,0.0,z
2|f|0.5,0.5,0.25
2|e|0.0,0.0,0.25
2|d|0.0,0.5,0.5
2|c|0.0,0.5,0.0
2|b|0.5,0.5,0.0
2|a|0.0,0.0,0.0
