8|r|x,y,z
4|q|x,y,0.0
4|p|0.5,0.0,z
4|o|0.0,0.5,z
4|n|0.5,0.5,z
4|m|0.0,0.0,z
4|l|0.5,y,0.25
4|k|0.0,y,0.25
4|j|x,0.5,0.25
4|i|x,0.0,0.25
2|h|0.5,0.5,0.25
2|g|0.0,0.5,0.25
2|f|0.5,0.0,0.25
2|e|0.0,0.0,0.25
2|d|0.5,0.0,0.0
2|c|0.0,0.5,0.0
2|b|0.5,0.5,0.0
2|a|0.0,0.0,0.0
