96|j|x,y,z
48|i|x,0.25,0.25
48|h|0.5,y,y
48|g|0.0,y,y
32|f|x,x,x
24|e|x,0.0,0.0
24|d|0.0,0.25,0.25
8|c|0.25,0.25,0.25
4|b|0.5,0.5,0.5
4|a|0.0,0.0,0.0
