8|l|x,y,z
4|k|0.25,y,z
4|j|x,0.5,z
4|i|x,0.0,z
4|h|0.0,y,0.5
4|g|0.0,y,0.0
2|f|0.25,0.5,z
2|e|0.25,0.0,z
2|d|0.0,0.5,0.5
2|c|0.0,0.0,0.5
2|b|0.0,0.5,0.0
2|a|0.0,0.0,0.0
