48|l|x,y,z
24|k|x,x,z
24|j|0.5,y,-y
24|i|0.5,y,0.5+y
24|h|x,0.25,0.75
12|g|x,0.25,0.25
12|f|0.5,0.25,0.75
8|e|x,x,x
6|d|0.25,0.75,0.75
4|c|0.5,0.5,0.5
4|b|0.0,0.0,0.0
2|a|0.25,0.25,0.25
