36|i|x,y,z
18|h|x,-x,z
18|g|x,0.0,0.5
18|f|x,0.0,0.0
9|e|0.5,0.0,0.0
9|d|0.5,0.0,0.5
6|c|0.0,0.0,z
3|b|0.0,0.0,0.5
3|a|0.0,0.0,0.0
