96|i|x,y,z
48|h|x,x,z
24|g|x,0.25,0.25
24|f|x,0.0,0.0
16|e|x,x,x
4|d|0.75,0.75,0.75
4|c|0.25,0.25,0.25
4|b|0.5,0.5,0.5
4|a|0.0,0.0,0.0
