48|l|x,y,z
24|k|0.0,y,z
24|j|0.25,y,0.5+y
16|i|x,x,x
12|h|x,0.5,0.0
12|g|x,0.0,0.5
12|f|x,0.0,0.0
8|e|0.25,0.25,0.25
6|d|0.25,0.5,0.0
6|c|0.25,0.0,0.5
6|b|0.0,0.5,0.5
2|a|0.0,0.0,0.0
