Wyckoff pos.|8a(2)|8a(2)|8a(2)
Band-Rep.|A↑G(4)|B↑G(4)|¹Eˢ²Eˢ↑G(8)
Decomposable|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)⊕Γ₃(1)⊕Γ₄(1)|2Γ₅(2)|2Γˢ₆(2)⊕2Γˢ₇(2)
M:(1,1,1)|M₁M₂(2)⊕M₃M₄(2)|2M₅(2)|2Mˢ₆Mˢ₇(4)
P:(1/2,1/2,1/2)|P₁P₁(4)|P₁P₁(4)|Pˢ₂Pˢ₂(2)⊕2Pˢ₃Pˢ₅(2)⊕Pˢ₄Pˢ₄(2)
X:(1/2,1/2,0)|2X₁(2)|2X₁(2)|2Xˢ₂Xˢ₃(2)⊕2Xˢ₄Xˢ₅(2)
N:(1/2,0,1/2)|2N₁N₂(2)|2N₁N₂(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)
