Wyckoff pos.|3a(2)|3a(2)|3b(2)|3b(2)|3a(2)|3b(2)
Band-Rep.|A↑G(3)|B↑G(3)|A↑G(3)|B↑G(3)|¹Eˢ²Eˢ↑G(6)|¹Eˢ²Eˢ↑G(6)
Decomposable|false|false|false|false|false|false
A:(0,0,1/2)|A₁A₅(2)⊕A₃(1)|A₂A₆(2)⊕A₄(1)|A₁A₅(2)⊕A₃(1)|A₂A₆(2)⊕A₄(1)|Aˢ₁₀Aˢ₉(2)⊕Aˢ₁₁Aˢ₈(2)⊕Aˢ₁₂Aˢ₇(2)|Aˢ₁₀Aˢ₉(2)⊕Aˢ₁₁Aˢ₈(2)⊕Aˢ₁₂Aˢ₇(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₃Γ₅(2)|Γ₂(1)⊕Γ₄Γ₆(2)|Γ₁(1)⊕Γ₃Γ₅(2)|Γ₂(1)⊕Γ₄Γ₆(2)|Γˢ₇Γˢ₈(2)⊕Γˢ₁₀Γˢ₁₁(2)⊕Γˢ₁₂Γˢ₉(2)|Γˢ₇Γˢ₈(2)⊕Γˢ₁₀Γˢ₁₁(2)⊕Γˢ₁₂Γˢ₉(2)
H:(1/3,1/3,1/2)|H₁H₃(2)⊕H₂(1)|H₁H₃(2)⊕H₂(1)|H₁H₃(2)⊕H₂(1)|H₁H₃(2)⊕H₂(1)|2Hˢ₄Hˢ₆(2)⊕2Hˢ₅(1)|2Hˢ₄Hˢ₆(2)⊕2Hˢ₅(1)
K:(1/3,1/3,0)|K₁(1)⊕K₂K₃(2)|K₁(1)⊕K₂K₃(2)|K₁(1)⊕K₂K₃(2)|K₁(1)⊕K₂K₃(2)|2Kˢ₄(1)⊕2Kˢ₅Kˢ₆(2)|2Kˢ₄(1)⊕2Kˢ₅Kˢ₆(2)
L:(1/2,0,1/2)|3L₁(1)|3L₂(1)|L₁(1)⊕2L₂(1)|2L₁(1)⊕L₂(1)|3Lˢ₃Lˢ₄(2)|3Lˢ₃Lˢ₄(2)
M:(1/2,0,0)|3M₁(1)|3M₂(1)|M₁(1)⊕2M₂(1)|2M₁(1)⊕M₂(1)|3Mˢ₃Mˢ₄(2)|3Mˢ₃Mˢ₄(2)
