Wyckoff pos.|1b(2)|1b(2)|1a(2)|1a(2)
Band-Rep.|A↑G(1)|B↑G(1)|A↑G(1)|B↑G(1)
Decomposable|false|false|false|false
Y:(0.5,0.0)|Y₂|Y₁|Y₁|Y₂
S:(0.5,0.5)|S₂|S₁|S₁|S₂
X:(0.0,0.5)|X₁|X₂|X₁|X₂
Γ:(0.0,0.0)|Γ₁|Γ₂|Γ₁|Γ₂
