B:(0,v,1/2)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|2B₄ˢ(1)|2B₃ˢ(1)|2B₄ˢ(1)|2B₃ˢ(1)
C:(u,1/2,0)|2C₁(1)|2C₂(1)|2C₂(1)|2C₁(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)
D:(1/2,v,0)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)|2Δ₂(1)|2Δ₁(1)|2Δ₂(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)
E:(u,1/2,1/2)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₄ˢ(1)|2E₃ˢ(1)|2E₃ˢ(1)|2E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)
G:(1/2,0,w)|G₁(1)⊕G₂(1)|G₁(1)⊕G₂(1)|G₁(1)⊕G₂(1)|G₁(1)⊕G₂(1)|G₁(1)⊕G₂(1)|G₁(1)⊕G₂(1)|G₁(1)⊕G₂(1)|G₁(1)⊕G₂(1)|G₃ˢ(1)⊕G₄ˢ(1)|G₃ˢ(1)⊕G₄ˢ(1)|G₃ˢ(1)⊕G₄ˢ(1)|G₃ˢ(1)⊕G₄ˢ(1)|G₃ˢ(1)⊕G₄ˢ(1)|G₃ˢ(1)⊕G₄ˢ(1)|G₃ˢ(1)⊕G₄ˢ(1)|G₃ˢ(1)⊕G₄ˢ(1)
H:(0,1/2,w)|H₁(1)⊕H₂(1)|H₁(1)⊕H₂(1)|H₁(1)⊕H₂(1)|H₁(1)⊕H₂(1)|H₁(1)⊕H₂(1)|H₁(1)⊕H₂(1)|H₁(1)⊕H₂(1)|H₁(1)⊕H₂(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)
P:(1/2,v,1/2)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₃ˢ(1)⊕P₄ˢ(1)|P₃ˢ(1)⊕P₄ˢ(1)|P₃ˢ(1)⊕P₄ˢ(1)|P₃ˢ(1)⊕P₄ˢ(1)|2P₄ˢ(1)|2P₃ˢ(1)|2P₃ˢ(1)|2P₄ˢ(1)
Q:(1/2,1/2,w)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|Q₃ˢ(1)⊕Q₄ˢ(1)|Q₃ˢ(1)⊕Q₄ˢ(1)|Q₃ˢ(1)⊕Q₄ˢ(1)|Q₃ˢ(1)⊕Q₄ˢ(1)|Q₃ˢ(1)⊕Q₄ˢ(1)|Q₃ˢ(1)⊕Q₄ˢ(1)|Q₃ˢ(1)⊕Q₄ˢ(1)|Q₃ˢ(1)⊕Q₄ˢ(1)
Σ:(u,0,0)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)
K:(0,v,w)|2K₁(1)|2K₁(1)|2K₁(1)|2K₁(1)|2K₁(1)|2K₁(1)|2K₁(1)|2K₁(1)|2K₂ˢ(1)|2K₂ˢ(1)|2K₂ˢ(1)|2K₂ˢ(1)|2K₂ˢ(1)|2K₂ˢ(1)|2K₂ˢ(1)|2K₂ˢ(1)
L:(1/2,v,w)|2L₁(1)|2L₁(1)|2L₁(1)|2L₁(1)|2L₁(1)|2L₁(1)|2L₁(1)|2L₁(1)|2L₂ˢ(1)|2L₂ˢ(1)|2L₂ˢ(1)|2L₂ˢ(1)|2L₂ˢ(1)|2L₂ˢ(1)|2L₂ˢ(1)|2L₂ˢ(1)
M:(u,0,w)|2M₁(1)|2M₁(1)|2M₁(1)|2M₁(1)|2M₁(1)|2M₁(1)|2M₁(1)|2M₁(1)|2M₂ˢ(1)|2M₂ˢ(1)|2M₂ˢ(1)|2M₂ˢ(1)|2M₂ˢ(1)|2M₂ˢ(1)|2M₂ˢ(1)|2M₂ˢ(1)
N:(u,1/2,w)|2N₁(1)|2N₁(1)|2N₁(1)|2N₁(1)|2N₁(1)|2N₁(1)|2N₁(1)|2N₁(1)|2N₂ˢ(1)|2N₂ˢ(1)|2N₂ˢ(1)|2N₂ˢ(1)|2N₂ˢ(1)|2N₂ˢ(1)|2N₂ˢ(1)|2N₂ˢ(1)
V:(u,v,0)|2V₁(1)|2V₁(1)|2V₁(1)|2V₁(1)|2V₁(1)|2V₁(1)|2V₁(1)|2V₁(1)|2V₂ˢ(1)|2V₂ˢ(1)|2V₂ˢ(1)|2V₂ˢ(1)|2V₂ˢ(1)|2V₂ˢ(1)|2V₂ˢ(1)|2V₂ˢ(1)
W:(u,v,1/2)|2W₁(1)|2W₁(1)|2W₁(1)|2W₁(1)|2W₁(1)|2W₁(1)|2W₁(1)|2W₁(1)|2W₂ˢ(1)|2W₂ˢ(1)|2W₂ˢ(1)|2W₂ˢ(1)|2W₂ˢ(1)|2W₂ˢ(1)|2W₂ˢ(1)|2W₂ˢ(1)
