Wyckoff pos.|8a(222)|8a(222)|8a(222)|8a(222)|8b(222)|8b(222)|8b(222)|8b(222)|16c(-1)|16c(-1)|16d(-1)|16d(-1)|8a(222)|8b(222)|16c(-1)|16c(-1)|16d(-1)|16d(-1)
Band-Rep.|A↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|A↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|Ag↑G(4)|Aᵤ↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|Eˢ↑G(4)|Eˢ↑G(4)|Agˢ↑G(4)|Aᵤˢ↑G(4)|Agˢ↑G(4)|Aᵤˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₅ˢ(2)⊕Γ₆ˢ(2)|Γ₅ˢ(2)⊕Γ₆ˢ(2)|2Γ₅ˢ(2)|2Γ₆ˢ(2)|2Γ₅ˢ(2)|2Γ₆ˢ(2)
T:(1,0,0)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₃ˢ(2)⊕T₄ˢ(2)|T₃ˢ(2)⊕T₄ˢ(2)|T₃ˢ(2)⊕T₄ˢ(2)|T₃ˢ(2)⊕T₄ˢ(2)|T₃ˢ(2)⊕T₄ˢ(2)|T₃ˢ(2)⊕T₄ˢ(2)
Y:(0,1,0)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₃ˢ(2)⊕Y₄ˢ(2)|Y₃ˢ(2)⊕Y₄ˢ(2)|Y₃ˢ(2)⊕Y₄ˢ(2)|Y₃ˢ(2)⊕Y₄ˢ(2)|Y₃ˢ(2)⊕Y₄ˢ(2)|Y₃ˢ(2)⊕Y₄ˢ(2)
Z:(0,0,1)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₃ˢ(2)⊕Z₄ˢ(2)|Z₃ˢ(2)⊕Z₄ˢ(2)|Z₃ˢ(2)⊕Z₄ˢ(2)|Z₃ˢ(2)⊕Z₄ˢ(2)|Z₃ˢ(2)⊕Z₄ˢ(2)|Z₃ˢ(2)⊕Z₄ˢ(2)
L:(1/2,1/2,1/2)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕3L₁⁻(1)|3L₁⁺(1)⊕L₁⁻(1)|3L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕3L₁⁻(1)|2L₂ˢ(1)⊕2L₃ˢ(1)|2L₂ˢ(1)⊕2L₃ˢ(1)|L₂ˢ(1)⊕3L₃ˢ(1)|3L₂ˢ(1)⊕L₃ˢ(1)|3L₂ˢ(1)⊕L₃ˢ(1)|L₂ˢ(1)⊕3L₃ˢ(1)
A:(u,0,1)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|A₂ˢ(1)⊕A₃ˢ(1)⊕A₄ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₃ˢ(1)⊕A₄ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₃ˢ(1)⊕A₄ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₃ˢ(1)⊕A₄ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₃ˢ(1)⊕A₄ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₃ˢ(1)⊕A₄ˢ(1)⊕A₅ˢ(1)
B:(0,v,1)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|B₂ˢ(1)⊕B₃ˢ(1)⊕B₄ˢ(1)⊕B₅ˢ(1)|B₂ˢ(1)⊕B₃ˢ(1)⊕B₄ˢ(1)⊕B₅ˢ(1)|B₂ˢ(1)⊕B₃ˢ(1)⊕B₄ˢ(1)⊕B₅ˢ(1)|B₂ˢ(1)⊕B₃ˢ(1)⊕B₄ˢ(1)⊕B₅ˢ(1)|B₂ˢ(1)⊕B₃ˢ(1)⊕B₄ˢ(1)⊕B₅ˢ(1)|B₂ˢ(1)⊕B₃ˢ(1)⊕B₄ˢ(1)⊕B₅ˢ(1)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)
H:(0,1,w)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|H₂ˢ(1)⊕H₃ˢ(1)⊕H₄ˢ(1)⊕H₅ˢ(1)|H₂ˢ(1)⊕H₃ˢ(1)⊕H₄ˢ(1)⊕H₅ˢ(1)|H₂ˢ(1)⊕H₃ˢ(1)⊕H₄ˢ(1)⊕H₅ˢ(1)|H₂ˢ(1)⊕H₃ˢ(1)⊕H₄ˢ(1)⊕H₅ˢ(1)|H₂ˢ(1)⊕H₃ˢ(1)⊕H₄ˢ(1)⊕H₅ˢ(1)|H₂ˢ(1)⊕H₃ˢ(1)⊕H₄ˢ(1)⊕H₅ˢ(1)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)
E:(0,v,w)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₃ˢ(1)⊕2E₄ˢ(1)|2E₃ˢ(1)⊕2E₄ˢ(1)|2E₃ˢ(1)⊕2E₄ˢ(1)|2E₃ˢ(1)⊕2E₄ˢ(1)|2E₃ˢ(1)⊕2E₄ˢ(1)|2E₃ˢ(1)⊕2E₄ˢ(1)
