P:(1/3,1/3,w)|P₁(1)|P₂(1)|P₂(1)|P₁(1)|P₃(2)|P₃(2)|P₁(1)|P₂(1)|P₂(1)|P₁(1)|P₃(2)|P₃(2)|P₃(2)|P₃(2)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₃(2)|P₃(2)|P₃(2)|P₃(2)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₃(2)|P₃(2)|P₆ˢ(2)|P₆ˢ(2)|P₄ˢ(1)⊕P₅ˢ(1)|P₆ˢ(2)|P₆ˢ(2)|P₄ˢ(1)⊕P₅ˢ(1)|P₆ˢ(2)|P₄ˢ(1)⊕P₅ˢ(1)|P₆ˢ(2)|P₆ˢ(2)|P₆ˢ(2)|P₄ˢ(1)⊕P₅ˢ(1)|P₆ˢ(2)|P₄ˢ(1)⊕P₅ˢ(1)|P₆ˢ(2)|P₆ˢ(2)|P₆ˢ(2)|P₄ˢ(1)⊕P₅ˢ(1)
PA:(-1/3,-1/3,-w)|PA₁(1)|PA₂(1)|PA₂(1)|PA₁(1)|PA₃(2)|PA₃(2)|PA₁(1)|PA₂(1)|PA₂(1)|PA₁(1)|PA₃(2)|PA₃(2)|PA₃(2)|PA₃(2)|PA₃(2)|PA₃(2)|PA₁(1)⊕PA₂(1)|PA₁(1)⊕PA₂(1)|PA₃(2)|PA₃(2)|PA₃(2)|PA₃(2)|PA₁(1)⊕PA₂(1)|PA₁(1)⊕PA₂(1)|PA₆ˢ(2)|PA₆ˢ(2)|PA₄ˢ(1)⊕PA₅ˢ(1)|PA₆ˢ(2)|PA₆ˢ(2)|PA₄ˢ(1)⊕PA₅ˢ(1)|PA₆ˢ(2)|PA₆ˢ(2)|PA₄ˢ(1)⊕PA₅ˢ(1)|PA₆ˢ(2)|PA₄ˢ(1)⊕PA₅ˢ(1)|PA₆ˢ(2)|PA₆ˢ(2)|PA₆ˢ(2)|PA₄ˢ(1)⊕PA₅ˢ(1)|PA₆ˢ(2)|PA₄ˢ(1)⊕PA₅ˢ(1)|PA₆ˢ(2)
Λ:(u,u,0)|Λ₁(1)|Λ₂(1)|Λ₄(1)|Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)|Λ₂(1)|Λ₄(1)|Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)
Q:(u,u,1/2)|Q₁(1)|Q₂(1)|Q₄(1)|Q₃(1)|Q₁(1)⊕Q₄(1)|Q₂(1)⊕Q₃(1)|Q₃(1)|Q₄(1)|Q₂(1)|Q₁(1)|Q₂(1)⊕Q₃(1)|Q₁(1)⊕Q₄(1)|Q₁(1)⊕Q₄(1)|Q₂(1)⊕Q₃(1)|Q₁(1)⊕Q₄(1)|Q₂(1)⊕Q₃(1)|Q₁(1)⊕Q₄(1)|Q₂(1)⊕Q₃(1)|Q₂(1)⊕Q₃(1)|Q₁(1)⊕Q₄(1)|Q₂(1)⊕Q₃(1)|Q₁(1)⊕Q₄(1)|Q₂(1)⊕Q₃(1)|Q₁(1)⊕Q₄(1)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)|Q₅ˢ(2)
B:(u,v,0)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|2B₁(1)|2B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|2B₁(1)|2B₂(1)|2B₁(1)|2B₂(1)|2B₁(1)|2B₂(1)|2B₁(1)|2B₂(1)|2B₁(1)|2B₂(1)|2B₁(1)|2B₂(1)|2B₁(1)|2B₂(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)
C:(u,u,w)|C₁(1)|C₂(1)|C₂(1)|C₁(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)|C₂(1)|C₂(1)|C₁(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)
E:(u,v,1/2)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|2E₁(1)|2E₂(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|2E₂(1)|2E₁(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)
R:(u,0,1/2)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|2R₁(1)|2R₂(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|2R₂(1)|2R₁(1)|2R₁(1)|2R₂(1)|2R₁(1)|2R₂(1)|2R₁(1)|2R₂(1)|2R₂(1)|2R₁(1)|2R₂(1)|2R₁(1)|2R₂(1)|2R₁(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)
Σ:(u,0,0)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|2Σ₁(1)|2Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)
U:(1/2,0,w)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)
D:(u,0,w)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|2D₁(1)|2D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)
Ω:(u,v,w)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|2Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)
