Wyckoff pos.|4a(2)|4a(2)|4b(2)|4b(2)|4c(2)|4c(2)|4a(2)|4a(2)|4b(2)|4b(2)|4c(2)|4c(2)
Band-Rep.|A↑G(4)|B↑G(4)|A↑G(4)|B↑G(4)|A↑G(4)|B↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false
A:(1/2,1/2,1/2)|A₁(2)⊕A₂(2)|A₁(2)⊕A₂(2)|A₁(2)⊕A₂(2)|A₁(2)⊕A₂(2)|A₁(2)⊕A₂(2)|A₁(2)⊕A₂(2)|A₃ˢ(1)⊕A₆ˢ(1)⊕A₇ˢ(2)|A₄ˢ(1)⊕A₅ˢ(1)⊕A₇ˢ(2)|A₄ˢ(1)⊕A₅ˢ(1)⊕A₇ˢ(2)|A₃ˢ(1)⊕A₆ˢ(1)⊕A₇ˢ(2)|A₅ˢ(1)⊕A₆ˢ(1)⊕A₇ˢ(2)|A₃ˢ(1)⊕A₄ˢ(1)⊕A₇ˢ(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)⊕Γ₅(2)|Γ₃(1)⊕Γ₄(1)⊕Γ₅(2)|Γ₁(1)⊕Γ₂(1)⊕Γ₅(2)|Γ₃(1)⊕Γ₄(1)⊕Γ₅(2)|Γ₁(1)⊕Γ₄(1)⊕Γ₅(2)|Γ₂(1)⊕Γ₃(1)⊕Γ₅(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)
M:(1/2,1/2,0)|M₁(1)⊕M₂(1)⊕M₅(2)|M₃(1)⊕M₄(1)⊕M₅(2)|M₃(1)⊕M₄(1)⊕M₅(2)|M₁(1)⊕M₂(1)⊕M₅(2)|M₁(1)⊕M₄(1)⊕M₅(2)|M₂(1)⊕M₃(1)⊕M₅(2)|M₆ˢ(2)⊕M₇ˢ(2)|M₆ˢ(2)⊕M₇ˢ(2)|M₆ˢ(2)⊕M₇ˢ(2)|M₆ˢ(2)⊕M₇ˢ(2)|M₆ˢ(2)⊕M₇ˢ(2)|M₆ˢ(2)⊕M₇ˢ(2)
Z:(0,0,1/2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₃ˢ(1)⊕Z₆ˢ(1)⊕Z₇ˢ(2)|Z₄ˢ(1)⊕Z₅ˢ(1)⊕Z₇ˢ(2)|Z₃ˢ(1)⊕Z₆ˢ(1)⊕Z₇ˢ(2)|Z₄ˢ(1)⊕Z₅ˢ(1)⊕Z₇ˢ(2)|Z₅ˢ(1)⊕Z₆ˢ(1)⊕Z₇ˢ(2)|Z₃ˢ(1)⊕Z₄ˢ(1)⊕Z₇ˢ(2)
R:(0,1/2,1/2)|2R₁(2)|2R₁(2)|2R₁(2)|2R₁(2)|2R₁(2)|2R₁(2)|2R₂ˢ(1)⊕R₃ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕2R₄ˢ(1)⊕R₅ˢ(1)|R₂ˢ(1)⊕R₄ˢ(1)⊕2R₅ˢ(1)|R₂ˢ(1)⊕2R₃ˢ(1)⊕R₄ˢ(1)|R₂ˢ(1)⊕R₃ˢ(1)⊕R₄ˢ(1)⊕R₅ˢ(1)|R₂ˢ(1)⊕R₃ˢ(1)⊕R₄ˢ(1)⊕R₅ˢ(1)
X:(0,1/2,0)|2X₁(1)⊕X₃(1)⊕X₄(1)|2X₂(1)⊕X₃(1)⊕X₄(1)|X₁(1)⊕X₂(1)⊕2X₄(1)|X₁(1)⊕X₂(1)⊕2X₃(1)|X₁(1)⊕X₂(1)⊕X₃(1)⊕X₄(1)|X₁(1)⊕X₂(1)⊕X₃(1)⊕X₄(1)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₅ˢ(1)⊕Λ₆ˢ(1)⊕Λ₇ˢ(1)⊕Λ₈ˢ(1)|Λ₅ˢ(1)⊕Λ₆ˢ(1)⊕Λ₇ˢ(1)⊕Λ₈ˢ(1)|Λ₅ˢ(1)⊕Λ₆ˢ(1)⊕Λ₇ˢ(1)⊕Λ₈ˢ(1)|Λ₅ˢ(1)⊕Λ₆ˢ(1)⊕Λ₇ˢ(1)⊕Λ₈ˢ(1)|Λ₅ˢ(1)⊕Λ₆ˢ(1)⊕Λ₇ˢ(1)⊕Λ₈ˢ(1)|Λ₅ˢ(1)⊕Λ₆ˢ(1)⊕Λ₇ˢ(1)⊕Λ₈ˢ(1)
V:(1/2,1/2,w)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₅ˢ(1)⊕V₆ˢ(1)⊕V₇ˢ(1)⊕V₈ˢ(1)|V₅ˢ(1)⊕V₆ˢ(1)⊕V₇ˢ(1)⊕V₈ˢ(1)|V₅ˢ(1)⊕V₆ˢ(1)⊕V₇ˢ(1)⊕V₈ˢ(1)|V₅ˢ(1)⊕V₆ˢ(1)⊕V₇ˢ(1)⊕V₈ˢ(1)|V₅ˢ(1)⊕V₆ˢ(1)⊕V₇ˢ(1)⊕V₈ˢ(1)|V₅ˢ(1)⊕V₆ˢ(1)⊕V₇ˢ(1)⊕V₈ˢ(1)
Δ:(0,v,0)|3Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕3Δ₂(1)|3Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕3Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)
S:(u,u,1/2)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₃ˢ(1)⊕2S₄ˢ(1)|2S₃ˢ(1)⊕2S₄ˢ(1)|2S₃ˢ(1)⊕2S₄ˢ(1)|2S₃ˢ(1)⊕2S₄ˢ(1)|S₃ˢ(1)⊕3S₄ˢ(1)|3S₃ˢ(1)⊕S₄ˢ(1)
