Wyckoff pos.|3a(2)|3a(2)|3b(2)|3b(2)|3a(2)|3a(2)|3b(2)|3b(2)
Band-Rep.|A↑G(3)|B↑G(3)|A↑G(3)|B↑G(3)|¹Eˢ↑G(3)|²Eˢ↑G(3)|¹Eˢ↑G(3)|²Eˢ↑G(3)
Decomposable|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₂(1)⊕A₃(2)|A₁(1)⊕A₃(2)|A₁(1)⊕A₃(2)|A₂(1)⊕A₃(2)|A₄ˢ(1)⊕A₆ˢ(2)|A₅ˢ(1)⊕A₆ˢ(2)|A₅ˢ(1)⊕A₆ˢ(2)|A₄ˢ(1)⊕A₆ˢ(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₃(2)|Γ₂(1)⊕Γ₃(2)|Γ₁(1)⊕Γ₃(2)|Γ₂(1)⊕Γ₃(2)|Γ₅ˢ(1)⊕Γ₆ˢ(2)|Γ₄ˢ(1)⊕Γ₆ˢ(2)|Γ₅ˢ(1)⊕Γ₆ˢ(2)|Γ₄ˢ(1)⊕Γ₆ˢ(2)
H:(1/3,1/3,1/2)|H₁(1)⊕H₂(1)⊕H₃(1)|H₁(1)⊕H₂(1)⊕H₃(1)|H₁(1)⊕H₂(1)⊕H₃(1)|H₁(1)⊕H₂(1)⊕H₃(1)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₆ˢ(1)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₆ˢ(1)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₆ˢ(1)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₆ˢ(1)
K:(1/3,1/3,0)|K₁(1)⊕K₂(1)⊕K₃(1)|K₁(1)⊕K₂(1)⊕K₃(1)|K₁(1)⊕K₂(1)⊕K₃(1)|K₁(1)⊕K₂(1)⊕K₃(1)|K₄ˢ(1)⊕K₅ˢ(1)⊕K₆ˢ(1)|K₄ˢ(1)⊕K₅ˢ(1)⊕K₆ˢ(1)|K₄ˢ(1)⊕K₅ˢ(1)⊕K₆ˢ(1)|K₄ˢ(1)⊕K₅ˢ(1)⊕K₆ˢ(1)
L:(1/2,0,1/2)|2L₁(1)⊕L₂(1)|L₁(1)⊕2L₂(1)|L₁(1)⊕2L₂(1)|2L₁(1)⊕L₂(1)|L₃ˢ(1)⊕2L₄ˢ(1)|2L₃ˢ(1)⊕L₄ˢ(1)|2L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕2L₄ˢ(1)
M:(1/2,0,0)|2M₁(1)⊕M₂(1)|M₁(1)⊕2M₂(1)|2M₁(1)⊕M₂(1)|M₁(1)⊕2M₂(1)|M₃ˢ(1)⊕2M₄ˢ(1)|2M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕2M₄ˢ(1)|2M₃ˢ(1)⊕M₄ˢ(1)
Δ:(0,0,w)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)|Δ₄ˢ(1)⊕Δ₅ˢ(1)⊕Δ₆ˢ(1)|Δ₄ˢ(1)⊕Δ₅ˢ(1)⊕Δ₆ˢ(1)|Δ₄ˢ(1)⊕Δ₅ˢ(1)⊕Δ₆ˢ(1)|Δ₄ˢ(1)⊕Δ₅ˢ(1)⊕Δ₆ˢ(1)
P:(1/3,1/3,w)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₄ˢ(1)⊕P₅ˢ(1)⊕P₆ˢ(1)|P₄ˢ(1)⊕P₅ˢ(1)⊕P₆ˢ(1)|P₄ˢ(1)⊕P₅ˢ(1)⊕P₆ˢ(1)|P₄ˢ(1)⊕P₅ˢ(1)⊕P₆ˢ(1)
R:(u,0,1/2)|2R₁(1)⊕R₂(1)|R₁(1)⊕2R₂(1)|R₁(1)⊕2R₂(1)|2R₁(1)⊕R₂(1)|R₃ˢ(1)⊕2R₄ˢ(1)|2R₃ˢ(1)⊕R₄ˢ(1)|2R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕2R₄ˢ(1)
Σ:(u,0,0)|2Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕2Σ₂(1)|Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕Σ₄ˢ(1)
B:(u,v,0)|3B₁(1)|3B₁(1)|3B₁(1)|3B₁(1)|3B₂ˢ(1)|3B₂ˢ(1)|3B₂ˢ(1)|3B₂ˢ(1)
