Wyckoff pos.|1a(3m)|1a(3m)|1a(3m)|1b(3m)|1b(3m)|1b(3m)|1c(3m)|1c(3m)|1c(3m)|1a(3m)|1a(3m)|1a(3m)|1b(3m)|1b(3m)|1b(3m)|1c(3m)|1c(3m)|1c(3m)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|¹Eˢ↑G(1)|²Eˢ↑G(1)|E₁ˢ↑G(2)|¹Eˢ↑G(1)|²Eˢ↑G(1)|E₁ˢ↑G(2)|¹Eˢ↑G(1)|²Eˢ↑G(1)|E₁ˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁(1)|A₂(1)|A₃(2)|A₁(1)|A₂(1)|A₃(2)|A₁(1)|A₂(1)|A₃(2)|A₅ˢ(1)|A₄ˢ(1)|A₆ˢ(2)|A₅ˢ(1)|A₄ˢ(1)|A₆ˢ(2)|A₅ˢ(1)|A₄ˢ(1)|A₆ˢ(2)
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₅ˢ(1)|Γ₄ˢ(1)|Γ₆ˢ(2)|Γ₅ˢ(1)|Γ₄ˢ(1)|Γ₆ˢ(2)|Γ₅ˢ(1)|Γ₄ˢ(1)|Γ₆ˢ(2)
H:(1/3,1/3,1/2)|H₁(1)|H₁(1)|H₂(1)⊕H₃(1)|H₂(1)|H₂(1)|H₁(1)⊕H₃(1)|H₃(1)|H₃(1)|H₁(1)⊕H₂(1)|H₄ˢ(1)|H₄ˢ(1)|H₅ˢ(1)⊕H₆ˢ(1)|H₅ˢ(1)|H₅ˢ(1)|H₄ˢ(1)⊕H₆ˢ(1)|H₆ˢ(1)|H₆ˢ(1)|H₄ˢ(1)⊕H₅ˢ(1)
K:(1/3,1/3,0)|K₁(1)|K₁(1)|K₂(1)⊕K₃(1)|K₂(1)|K₂(1)|K₁(1)⊕K₃(1)|K₃(1)|K₃(1)|K₁(1)⊕K₂(1)|K₄ˢ(1)|K₄ˢ(1)|K₅ˢ(1)⊕K₆ˢ(1)|K₅ˢ(1)|K₅ˢ(1)|K₄ˢ(1)⊕K₆ˢ(1)|K₆ˢ(1)|K₆ˢ(1)|K₄ˢ(1)⊕K₅ˢ(1)
L:(1/2,0,1/2)|L₁(1)|L₂(1)|L₁(1)⊕L₂(1)|L₁(1)|L₂(1)|L₁(1)⊕L₂(1)|L₁(1)|L₂(1)|L₁(1)⊕L₂(1)|L₄ˢ(1)|L₃ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₄ˢ(1)|L₃ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₄ˢ(1)|L₃ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)
M:(1/2,0,0)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|M₄ˢ(1)|M₃ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₄ˢ(1)|M₃ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₄ˢ(1)|M₃ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)
Δ:(0,0,w)|Δ₁(1)|Δ₂(1)|Δ₃(2)|Δ₁(1)|Δ₂(1)|Δ₃(2)|Δ₁(1)|Δ₂(1)|Δ₃(2)|Δ₅ˢ(1)|Δ₄ˢ(1)|Δ₆ˢ(2)|Δ₅ˢ(1)|Δ₄ˢ(1)|Δ₆ˢ(2)|Δ₅ˢ(1)|Δ₄ˢ(1)|Δ₆ˢ(2)
P:(1/3,1/3,w)|P₁(1)|P₁(1)|P₂(1)⊕P₃(1)|P₂(1)|P₂(1)|P₁(1)⊕P₃(1)|P₃(1)|P₃(1)|P₁(1)⊕P₂(1)|P₄ˢ(1)|P₄ˢ(1)|P₅ˢ(1)⊕P₆ˢ(1)|P₅ˢ(1)|P₅ˢ(1)|P₄ˢ(1)⊕P₆ˢ(1)|P₆ˢ(1)|P₆ˢ(1)|P₄ˢ(1)⊕P₅ˢ(1)
D:(u,0,w)|D₁(1)|D₂(1)|D₁(1)⊕D₂(1)|D₁(1)|D₂(1)|D₁(1)⊕D₂(1)|D₁(1)|D₂(1)|D₁(1)⊕D₂(1)|D₄ˢ(1)|D₃ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₄ˢ(1)|D₃ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₄ˢ(1)|D₃ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)
R:(u,0,1/2)|R₁(1)|R₂(1)|R₁(1)⊕R₂(1)|R₁(1)|R₂(1)|R₁(1)⊕R₂(1)|R₁(1)|R₂(1)|R₁(1)⊕R₂(1)|R₄ˢ(1)|R₃ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₄ˢ(1)|R₃ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₄ˢ(1)|R₃ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)
Σ:(u,0,0)|Σ₁(1)|Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₄ˢ(1)|Σ₃ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₄ˢ(1)|Σ₃ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₄ˢ(1)|Σ₃ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)
U:(1/2,0,w)|U₁(1)|U₂(1)|U₁(1)⊕U₂(1)|U₁(1)|U₂(1)|U₁(1)⊕U₂(1)|U₁(1)|U₂(1)|U₁(1)⊕U₂(1)|U₄ˢ(1)|U₃ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₄ˢ(1)|U₃ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₄ˢ(1)|U₃ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)
B:(u,v,0)|B₁(1)|B₁(1)|2B₁(1)|B₁(1)|B₁(1)|2B₁(1)|B₁(1)|B₁(1)|2B₁(1)|B₂ˢ(1)|B₂ˢ(1)|2B₂ˢ(1)|B₂ˢ(1)|B₂ˢ(1)|2B₂ˢ(1)|B₂ˢ(1)|B₂ˢ(1)|2B₂ˢ(1)
C:(u,u,w)|C₁(1)|C₁(1)|2C₁(1)|C₁(1)|C₁(1)|2C₁(1)|C₁(1)|C₁(1)|2C₁(1)|C₂ˢ(1)|C₂ˢ(1)|2C₂ˢ(1)|C₂ˢ(1)|C₂ˢ(1)|2C₂ˢ(1)|C₂ˢ(1)|C₂ˢ(1)|2C₂ˢ(1)
E:(u,v,1/2)|E₁(1)|E₁(1)|2E₁(1)|E₁(1)|E₁(1)|2E₁(1)|E₁(1)|E₁(1)|2E₁(1)|E₂ˢ(1)|E₂ˢ(1)|2E₂ˢ(1)|E₂ˢ(1)|E₂ˢ(1)|2E₂ˢ(1)|E₂ˢ(1)|E₂ˢ(1)|2E₂ˢ(1)
Ω:(u,v,w)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|Ω₂ˢ(1)|Ω₂ˢ(1)|2Ω₂ˢ(1)|Ω₂ˢ(1)|Ω₂ˢ(1)|2Ω₂ˢ(1)|Ω₂ˢ(1)|Ω₂ˢ(1)|2Ω₂ˢ(1)
Λ:(u,u,0)|Λ₁(1)|Λ₁(1)|2Λ₁(1)|Λ₁(1)|Λ₁(1)|2Λ₁(1)|Λ₁(1)|Λ₁(1)|2Λ₁(1)|Λ₂ˢ(1)|Λ₂ˢ(1)|2Λ₂ˢ(1)|Λ₂ˢ(1)|Λ₂ˢ(1)|2Λ₂ˢ(1)|Λ₂ˢ(1)|Λ₂ˢ(1)|2Λ₂ˢ(1)
Q:(u,u,1/2)|Q₁(1)|Q₁(1)|2Q₁(1)|Q₁(1)|Q₁(1)|2Q₁(1)|Q₁(1)|Q₁(1)|2Q₁(1)|Q₂ˢ(1)|Q₂ˢ(1)|2Q₂ˢ(1)|Q₂ˢ(1)|Q₂ˢ(1)|2Q₂ˢ(1)|Q₂ˢ(1)|Q₂ˢ(1)|2Q₂ˢ(1)
