Wyckoff pos.|2a(-4m2)|2a(-4m2)|2a(-4m2)|2a(-4m2)|2a(-4m2)|2b(-4m2)|2b(-4m2)|2b(-4m2)|2b(-4m2)|2b(-4m2)|2c(-4m2)|2c(-4m2)|2c(-4m2)|2c(-4m2)|2c(-4m2)|2d(-4m2)|2d(-4m2)|2d(-4m2)|2d(-4m2)|2d(-4m2)|2a(-4m2)|2a(-4m2)|2b(-4m2)|2b(-4m2)|2c(-4m2)|2c(-4m2)|2d(-4m2)|2d(-4m2)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₇ˢ(2)|Γ₆ˢ(2)|Γ₇ˢ(2)|Γ₆ˢ(2)|Γ₇ˢ(2)|Γ₆ˢ(2)|Γ₇ˢ(2)|Γ₆ˢ(2)
M:(1,1,1)|M₁(1)|M₄(1)|M₂(1)|M₃(1)|M₅(2)|M₁(1)|M₄(1)|M₂(1)|M₃(1)|M₅(2)|M₂(1)|M₃(1)|M₁(1)|M₄(1)|M₅(2)|M₂(1)|M₃(1)|M₁(1)|M₄(1)|M₅(2)|M₇ˢ(2)|M₆ˢ(2)|M₇ˢ(2)|M₆ˢ(2)|M₆ˢ(2)|M₇ˢ(2)|M₆ˢ(2)|M₇ˢ(2)
P:(1/2,1/2,1/2)|P₁(1)|P₂(1)|P₂(1)|P₁(1)|P₃(1)⊕P₄(1)|P₂(1)|P₁(1)|P₁(1)|P₂(1)|P₃(1)⊕P₄(1)|P₄(1)|P₃(1)|P₃(1)|P₄(1)|P₁(1)⊕P₂(1)|P₃(1)|P₄(1)|P₄(1)|P₃(1)|P₁(1)⊕P₂(1)|P₆ˢ(1)⊕P₈ˢ(1)|P₅ˢ(1)⊕P₇ˢ(1)|P₅ˢ(1)⊕P₇ˢ(1)|P₆ˢ(1)⊕P₈ˢ(1)|P₆ˢ(1)⊕P₇ˢ(1)|P₅ˢ(1)⊕P₈ˢ(1)|P₅ˢ(1)⊕P₈ˢ(1)|P₆ˢ(1)⊕P₇ˢ(1)
X:(1/2,1/2,0)|X₁(1)|X₁(1)|X₂(1)|X₂(1)|X₃(1)⊕X₄(1)|X₁(1)|X₁(1)|X₂(1)|X₂(1)|X₃(1)⊕X₄(1)|X₃(1)|X₃(1)|X₄(1)|X₄(1)|X₁(1)⊕X₂(1)|X₃(1)|X₃(1)|X₄(1)|X₄(1)|X₁(1)⊕X₂(1)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)
N:(1/2,0,1/2)|N₁(1)|N₂(1)|N₁(1)|N₂(1)|N₁(1)⊕N₂(1)|N₁(1)|N₂(1)|N₁(1)|N₂(1)|N₁(1)⊕N₂(1)|N₁(1)|N₂(1)|N₁(1)|N₂(1)|N₁(1)⊕N₂(1)|N₁(1)|N₂(1)|N₁(1)|N₂(1)|N₁(1)⊕N₂(1)|N₃ˢ(1)⊕N₄ˢ(1)|N₃ˢ(1)⊕N₄ˢ(1)|N₃ˢ(1)⊕N₄ˢ(1)|N₃ˢ(1)⊕N₄ˢ(1)|N₃ˢ(1)⊕N₄ˢ(1)|N₃ˢ(1)⊕N₄ˢ(1)|N₃ˢ(1)⊕N₄ˢ(1)|N₃ˢ(1)⊕N₄ˢ(1)
Λ:(0,0,w)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)
B:(u,0,w)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)
