Wyckoff pos.|4a(222)|4a(222)|4a(222)|4a(222)|4b(222)|4b(222)|4b(222)|4b(222)|4c(2/m)|4c(2/m)|4c(2/m)|4c(2/m)|4d(2/m)|4d(2/m)|4d(2/m)|4d(2/m)|4e(2/m)|4e(2/m)|4e(2/m)|4e(2/m)|4f(2/m)|4f(2/m)|4f(2/m)|4f(2/m)|4c(2/m)|4c(2/m)|4c(2/m)|4c(2/m)|4d(2/m)|4d(2/m)|4d(2/m)|4d(2/m)|4e(2/m)|4e(2/m)|4e(2/m)|4e(2/m)|4f(2/m)|4f(2/m)|4f(2/m)|4f(2/m)
Band-Rep.|A↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|A↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)|Γ₅ˢ(2)|Γ₆ˢ(2)
T:(1,0,1/2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₄ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₄ˢ(2)|T₄ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₄ˢ(2)|T₄ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₄ˢ(2)|T₄ˢ(2)|T₃ˢ(2)|T₃ˢ(2)|T₄ˢ(2)
Y:(1,0,0)|Y₁⁺(1)⊕Y₁⁻(1)|Y₂⁺(1)⊕Y₂⁻(1)|Y₄⁺(1)⊕Y₄⁻(1)|Y₃⁺(1)⊕Y₃⁻(1)|Y₁⁺(1)⊕Y₁⁻(1)|Y₂⁺(1)⊕Y₂⁻(1)|Y₄⁺(1)⊕Y₄⁻(1)|Y₃⁺(1)⊕Y₃⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₃⁺(1)⊕Y₄⁺(1)|Y₃⁻(1)⊕Y₄⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₃⁺(1)⊕Y₄⁺(1)|Y₃⁻(1)⊕Y₄⁻(1)|Y₃⁻(1)⊕Y₄⁻(1)|Y₃⁺(1)⊕Y₄⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₃⁻(1)⊕Y₄⁻(1)|Y₃⁺(1)⊕Y₄⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)|Y₆ˢ(2)|Y₅ˢ(2)
Z:(0,0,1/2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)
R:(1/2,1/2,1/2)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₄ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₆ˢ(1)|R₃ˢ(1)⊕R₆ˢ(1)|R₄ˢ(1)⊕R₅ˢ(1)|R₄ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₆ˢ(1)|R₃ˢ(1)⊕R₆ˢ(1)|R₄ˢ(1)⊕R₅ˢ(1)|2R₅ˢ(1)|2R₃ˢ(1)|2R₆ˢ(1)|2R₄ˢ(1)|2R₄ˢ(1)|2R₆ˢ(1)|2R₃ˢ(1)|2R₅ˢ(1)
S:(1/2,1/2,0)|S₁⁺(1)⊕S₁⁻(1)|S₁⁺(1)⊕S₁⁻(1)|S₂⁺(1)⊕S₂⁻(1)|S₂⁺(1)⊕S₂⁻(1)|S₂⁺(1)⊕S₂⁻(1)|S₂⁺(1)⊕S₂⁻(1)|S₁⁺(1)⊕S₁⁻(1)|S₁⁺(1)⊕S₁⁻(1)|2S₁⁺(1)|2S₁⁻(1)|2S₂⁺(1)|2S₂⁻(1)|2S₂⁻(1)|2S₂⁺(1)|2S₁⁻(1)|2S₁⁺(1)|S₁⁺(1)⊕S₂⁻(1)|S₁⁻(1)⊕S₂⁺(1)|S₁⁻(1)⊕S₂⁺(1)|S₁⁺(1)⊕S₂⁻(1)|S₁⁺(1)⊕S₂⁻(1)|S₁⁻(1)⊕S₂⁺(1)|S₁⁻(1)⊕S₂⁺(1)|S₁⁺(1)⊕S₂⁻(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₅ˢ(1)⊕S₆ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₅ˢ(1)⊕S₆ˢ(1)|S₅ˢ(1)⊕S₆ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₅ˢ(1)⊕S₆ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₃ˢ(1)⊕S₅ˢ(1)|S₃ˢ(1)⊕S₅ˢ(1)|S₄ˢ(1)⊕S₆ˢ(1)|S₄ˢ(1)⊕S₆ˢ(1)|S₄ˢ(1)⊕S₆ˢ(1)|S₄ˢ(1)⊕S₆ˢ(1)|S₃ˢ(1)⊕S₅ˢ(1)|S₃ˢ(1)⊕S₅ˢ(1)
A:(u,0,1/2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₃ˢ(1)⊕A₄ˢ(1)|A₂ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₅ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₂ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₅ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₂ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₅ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₂ˢ(1)⊕A₅ˢ(1)|A₂ˢ(1)⊕A₅ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)
