Wyckoff pos.|2a(2)|2a(2)|2b(2)|2b(2)|2a(2)|2a(2)|2b(2)|2b(2)
Band-Rep.|A↑G(1)|B↑G(1)|A↑G(1)|B↑G(1)|¹Eˢ↑G(1)|²Eˢ↑G(1)|¹Eˢ↑G(1)|²Eˢ↑G(1)
Decomposable|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁(1)|A₂(1)|A₂(1)|A₁(1)|A₄ˢ(1)|A₃ˢ(1)|A₃ˢ(1)|A₄ˢ(1)
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₁(1)|Γ₂(1)|Γ₄ˢ(1)|Γ₃ˢ(1)|Γ₄ˢ(1)|Γ₃ˢ(1)
M:(0,1,1/2)|M₁(1)|M₂(1)|M₂(1)|M₁(1)|M₄ˢ(1)|M₃ˢ(1)|M₃ˢ(1)|M₄ˢ(1)
Y:(0,1,0)|Y₁(1)|Y₂(1)|Y₁(1)|Y₂(1)|Y₄ˢ(1)|Y₃ˢ(1)|Y₄ˢ(1)|Y₃ˢ(1)
L:(1/2,1/2,1/2)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₂ˢ(1)|L₂ˢ(1)|L₂ˢ(1)|L₂ˢ(1)
V:(1/2,1/2,0)|V₁(1)|V₁(1)|V₁(1)|V₁(1)|V₂ˢ(1)|V₂ˢ(1)|V₂ˢ(1)|V₂ˢ(1)
Λ:(0,v,0)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₄ˢ(1)|Λ₃ˢ(1)|Λ₄ˢ(1)|Λ₃ˢ(1)
U:(0,v,1/2)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₄ˢ(1)|U₃ˢ(1)|U₃ˢ(1)|U₄ˢ(1)
B:(u,0,w)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₂ˢ(1)|B₂ˢ(1)|B₂ˢ(1)|B₂ˢ(1)
Ω:(u,v,w)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₂ˢ(1)|Ω₂ˢ(1)|Ω₂ˢ(1)|Ω₂ˢ(1)
