Wyckoff pos.|1c(3)|1c(3)|1c(3)|1b(3)|1b(3)|1b(3)|1a(3)|1a(3)|1a(3)
Band-Rep.|A↑G(1)|²E↑G(1)|¹E↑G(1)|A↑G(1)|²E↑G(1)|¹E↑G(1)|A↑G(1)|²E↑G(1)|¹E↑G(1)
Decomposable|false|false|false|false|false|false|false|false|false
KA:(0.6666666666666666,-0.3333333333333333)|KA₂|KA₃|KA₁|KA₃|KA₁|KA₂|KA₁|KA₂|KA₃
Γ:(0.0,0.0)|Γ₁|Γ₂|Γ₃|Γ₁|Γ₂|Γ₃|Γ₁|Γ₂|Γ₃
K:(0.3333333333333333,0.3333333333333333)|K₃|K₁|K₂|K₂|K₃|K₁|K₁|K₂|K₃
