Wyckoff pos.|2a(m)|2a(m)|2b(m)|2b(m)|2a(m)|2b(m)
Band-Rep.|A′↑G(2)|A′′↑G(2)|A′↑G(2)|A′′↑G(2)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|2Γ₅ˢ(2)|2Γ₅ˢ(2)
R:(1/2,1/2,1/2)|R₁R₃(2)|R₂R₄(2)|R₂R₄(2)|R₁R₃(2)|R₅ˢR₅ˢ(4)|R₅ˢR₅ˢ(4)
S:(1/2,1/2,0)|S₁(1)⊕S₃(1)|S₂(1)⊕S₄(1)|S₂(1)⊕S₄(1)|S₁(1)⊕S₃(1)|2S₅ˢ(2)|2S₅ˢ(2)
T:(0,1/2,1/2)|T₁T₃(2)|T₂T₄(2)|T₁T₃(2)|T₂T₄(2)|T₅ˢT₅ˢ(4)|T₅ˢT₅ˢ(4)
U:(1/2,0,1/2)|U₁U₃(2)|U₂U₄(2)|U₂U₄(2)|U₁U₃(2)|U₅ˢU₅ˢ(4)|U₅ˢU₅ˢ(4)
X:(1/2,0,0)|X₁(1)⊕X₃(1)|X₂(1)⊕X₄(1)|X₂(1)⊕X₄(1)|X₁(1)⊕X₃(1)|2X₅ˢ(2)|2X₅ˢ(2)
Y:(0,1/2,0)|Y₁(1)⊕Y₃(1)|Y₂(1)⊕Y₄(1)|Y₁(1)⊕Y₃(1)|Y₂(1)⊕Y₄(1)|2Y₅ˢ(2)|2Y₅ˢ(2)
Z:(0,0,1/2)|Z₁Z₃(2)|Z₂Z₄(2)|Z₁Z₃(2)|Z₂Z₄(2)|Z₅ˢZ₅ˢ(4)|Z₅ˢZ₅ˢ(4)
