Wyckoff pos.|1a(-1)|1a(-1)|1b(-1)|1b(-1)|1c(-1)|1c(-1)|1d(-1)|1d(-1)|1e(-1)|1e(-1)|1f(-1)|1f(-1)|1g(-1)|1g(-1)|1h(-1)|1h(-1)|1a(-1)|1a(-1)|1b(-1)|1b(-1)|1c(-1)|1c(-1)|1d(-1)|1d(-1)|1e(-1)|1e(-1)|1f(-1)|1f(-1)|1g(-1)|1g(-1)|1h(-1)|1h(-1)
Band-Rep.|Ag↑G(1)|Aᵤ↑G(1)|Ag↑G(1)|Aᵤ↑G(1)|Ag↑G(1)|Aᵤ↑G(1)|Ag↑G(1)|Aᵤ↑G(1)|Ag↑G(1)|Aᵤ↑G(1)|Ag↑G(1)|Aᵤ↑G(1)|Ag↑G(1)|Aᵤ↑G(1)|Ag↑G(1)|Aᵤ↑G(1)|AˢgAˢg↑G(2)|AˢᵤAˢᵤ↑G(2)|AˢgAˢg↑G(2)|AˢᵤAˢᵤ↑G(2)|AˢgAˢg↑G(2)|AˢᵤAˢᵤ↑G(2)|AˢgAˢg↑G(2)|AˢᵤAˢᵤ↑G(2)|AˢgAˢg↑G(2)|AˢᵤAˢᵤ↑G(2)|AˢgAˢg↑G(2)|AˢᵤAˢᵤ↑G(2)|AˢgAˢg↑G(2)|AˢᵤAˢᵤ↑G(2)|AˢgAˢg↑G(2)|AˢᵤAˢᵤ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₁⁺(1)|Γ₁⁻(1)|Γˢ₃Γˢ₃(2)|Γˢ₂Γˢ₂(2)|Γˢ₃Γˢ₃(2)|Γˢ₂Γˢ₂(2)|Γˢ₃Γˢ₃(2)|Γˢ₂Γˢ₂(2)|Γˢ₃Γˢ₃(2)|Γˢ₂Γˢ₂(2)|Γˢ₃Γˢ₃(2)|Γˢ₂Γˢ₂(2)|Γˢ₃Γˢ₃(2)|Γˢ₂Γˢ₂(2)|Γˢ₃Γˢ₃(2)|Γˢ₂Γˢ₂(2)|Γˢ₃Γˢ₃(2)|Γˢ₂Γˢ₂(2)
R:(1/2,1/2,1/2)|R₁⁺(1)|R₁⁻(1)|R₁⁻(1)|R₁⁺(1)|R₁⁻(1)|R₁⁺(1)|R₁⁻(1)|R₁⁺(1)|R₁⁺(1)|R₁⁻(1)|R₁⁺(1)|R₁⁻(1)|R₁⁺(1)|R₁⁻(1)|R₁⁻(1)|R₁⁺(1)|Rˢ₃Rˢ₃(2)|Rˢ₂Rˢ₂(2)|Rˢ₂Rˢ₂(2)|Rˢ₃Rˢ₃(2)|Rˢ₂Rˢ₂(2)|Rˢ₃Rˢ₃(2)|Rˢ₂Rˢ₂(2)|Rˢ₃Rˢ₃(2)|Rˢ₃Rˢ₃(2)|Rˢ₂Rˢ₂(2)|Rˢ₃Rˢ₃(2)|Rˢ₂Rˢ₂(2)|Rˢ₃Rˢ₃(2)|Rˢ₂Rˢ₂(2)|Rˢ₂Rˢ₂(2)|Rˢ₃Rˢ₃(2)
T:(0,1/2,1/2)|T₁⁺(1)|T₁⁻(1)|T₁⁻(1)|T₁⁺(1)|T₁⁻(1)|T₁⁺(1)|T₁⁺(1)|T₁⁻(1)|T₁⁻(1)|T₁⁺(1)|T₁⁻(1)|T₁⁺(1)|T₁⁺(1)|T₁⁻(1)|T₁⁺(1)|T₁⁻(1)|Tˢ₃Tˢ₃(2)|Tˢ₂Tˢ₂(2)|Tˢ₂Tˢ₂(2)|Tˢ₃Tˢ₃(2)|Tˢ₂Tˢ₂(2)|Tˢ₃Tˢ₃(2)|Tˢ₃Tˢ₃(2)|Tˢ₂Tˢ₂(2)|Tˢ₂Tˢ₂(2)|Tˢ₃Tˢ₃(2)|Tˢ₂Tˢ₂(2)|Tˢ₃Tˢ₃(2)|Tˢ₃Tˢ₃(2)|Tˢ₂Tˢ₂(2)|Tˢ₃Tˢ₃(2)|Tˢ₂Tˢ₂(2)
U:(1/2,0,1/2)|U₁⁺(1)|U₁⁻(1)|U₁⁻(1)|U₁⁺(1)|U₁⁺(1)|U₁⁻(1)|U₁⁻(1)|U₁⁺(1)|U₁⁻(1)|U₁⁺(1)|U₁⁺(1)|U₁⁻(1)|U₁⁻(1)|U₁⁺(1)|U₁⁺(1)|U₁⁻(1)|Uˢ₃Uˢ₃(2)|Uˢ₂Uˢ₂(2)|Uˢ₂Uˢ₂(2)|Uˢ₃Uˢ₃(2)|Uˢ₃Uˢ₃(2)|Uˢ₂Uˢ₂(2)|Uˢ₂Uˢ₂(2)|Uˢ₃Uˢ₃(2)|Uˢ₂Uˢ₂(2)|Uˢ₃Uˢ₃(2)|Uˢ₃Uˢ₃(2)|Uˢ₂Uˢ₂(2)|Uˢ₂Uˢ₂(2)|Uˢ₃Uˢ₃(2)|Uˢ₃Uˢ₃(2)|Uˢ₂Uˢ₂(2)
V:(1/2,1/2,0)|V₁⁺(1)|V₁⁻(1)|V₁⁺(1)|V₁⁻(1)|V₁⁻(1)|V₁⁺(1)|V₁⁻(1)|V₁⁺(1)|V₁⁺(1)|V₁⁻(1)|V₁⁻(1)|V₁⁺(1)|V₁⁻(1)|V₁⁺(1)|V₁⁺(1)|V₁⁻(1)|Vˢ₃Vˢ₃(2)|Vˢ₂Vˢ₂(2)|Vˢ₃Vˢ₃(2)|Vˢ₂Vˢ₂(2)|Vˢ₂Vˢ₂(2)|Vˢ₃Vˢ₃(2)|Vˢ₂Vˢ₂(2)|Vˢ₃Vˢ₃(2)|Vˢ₃Vˢ₃(2)|Vˢ₂Vˢ₂(2)|Vˢ₂Vˢ₂(2)|Vˢ₃Vˢ₃(2)|Vˢ₂Vˢ₂(2)|Vˢ₃Vˢ₃(2)|Vˢ₃Vˢ₃(2)|Vˢ₂Vˢ₂(2)
X:(1/2,0,0)|X₁⁺(1)|X₁⁻(1)|X₁⁺(1)|X₁⁻(1)|X₁⁺(1)|X₁⁻(1)|X₁⁻(1)|X₁⁺(1)|X₁⁻(1)|X₁⁺(1)|X₁⁻(1)|X₁⁺(1)|X₁⁺(1)|X₁⁻(1)|X₁⁻(1)|X₁⁺(1)|Xˢ₃Xˢ₃(2)|Xˢ₂Xˢ₂(2)|Xˢ₃Xˢ₃(2)|Xˢ₂Xˢ₂(2)|Xˢ₃Xˢ₃(2)|Xˢ₂Xˢ₂(2)|Xˢ₂Xˢ₂(2)|Xˢ₃Xˢ₃(2)|Xˢ₂Xˢ₂(2)|Xˢ₃Xˢ₃(2)|Xˢ₂Xˢ₂(2)|Xˢ₃Xˢ₃(2)|Xˢ₃Xˢ₃(2)|Xˢ₂Xˢ₂(2)|Xˢ₂Xˢ₂(2)|Xˢ₃Xˢ₃(2)
Y:(0,1/2,0)|Y₁⁺(1)|Y₁⁻(1)|Y₁⁺(1)|Y₁⁻(1)|Y₁⁻(1)|Y₁⁺(1)|Y₁⁺(1)|Y₁⁻(1)|Y₁⁻(1)|Y₁⁺(1)|Y₁⁺(1)|Y₁⁻(1)|Y₁⁻(1)|Y₁⁺(1)|Y₁⁻(1)|Y₁⁺(1)|Yˢ₃Yˢ₃(2)|Yˢ₂Yˢ₂(2)|Yˢ₃Yˢ₃(2)|Yˢ₂Yˢ₂(2)|Yˢ₂Yˢ₂(2)|Yˢ₃Yˢ₃(2)|Yˢ₃Yˢ₃(2)|Yˢ₂Yˢ₂(2)|Yˢ₂Yˢ₂(2)|Yˢ₃Yˢ₃(2)|Yˢ₃Yˢ₃(2)|Yˢ₂Yˢ₂(2)|Yˢ₂Yˢ₂(2)|Yˢ₃Yˢ₃(2)|Yˢ₂Yˢ₂(2)|Yˢ₃Yˢ₃(2)
