Wyckoff pos.|2a(2)|2a(2)|2b(2)|2b(2)|2c(2)|2c(2)|2d(2)|2d(2)|2a(2)|2b(2)|2c(2)|2d(2)
Band-Rep.|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|2Γ₅ˢ(2)|2Γ₅ˢ(2)|2Γ₅ˢ(2)|2Γ₅ˢ(2)
R:(1/2,1/2,1/2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|R₂ˢR₄ˢ(2)⊕R₃ˢR₅ˢ(2)|R₂ˢR₄ˢ(2)⊕R₃ˢR₅ˢ(2)|R₂ˢR₄ˢ(2)⊕R₃ˢR₅ˢ(2)|R₂ˢR₄ˢ(2)⊕R₃ˢR₅ˢ(2)
S:(1/2,1/2,0)|S₁(1)⊕S₃(1)|S₂(1)⊕S₄(1)|S₂(1)⊕S₄(1)|S₁(1)⊕S₃(1)|S₁(1)⊕S₄(1)|S₂(1)⊕S₃(1)|S₂(1)⊕S₃(1)|S₁(1)⊕S₄(1)|2S₅ˢ(2)|2S₅ˢ(2)|2S₅ˢ(2)|2S₅ˢ(2)
T:(0,1/2,1/2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₂ˢT₄ˢ(2)⊕T₃ˢT₅ˢ(2)|T₂ˢT₄ˢ(2)⊕T₃ˢT₅ˢ(2)|T₂ˢT₄ˢ(2)⊕T₃ˢT₅ˢ(2)|T₂ˢT₄ˢ(2)⊕T₃ˢT₅ˢ(2)
U:(1/2,0,1/2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)
X:(1/2,0,0)|X₁(1)⊕X₃(1)|X₂(1)⊕X₄(1)|X₁(1)⊕X₃(1)|X₂(1)⊕X₄(1)|X₁(1)⊕X₄(1)|X₂(1)⊕X₃(1)|X₂(1)⊕X₃(1)|X₁(1)⊕X₄(1)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)
Y:(0,1/2,0)|Y₁(1)⊕Y₃(1)|Y₂(1)⊕Y₄(1)|Y₂(1)⊕Y₄(1)|Y₁(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|2Y₅ˢ(2)|2Y₅ˢ(2)|2Y₅ˢ(2)|2Y₅ˢ(2)
Z:(0,0,1/2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₂ˢZ₄ˢ(2)⊕Z₃ˢZ₅ˢ(2)|Z₂ˢZ₄ˢ(2)⊕Z₃ˢZ₅ˢ(2)|Z₂ˢZ₄ˢ(2)⊕Z₃ˢZ₅ˢ(2)|Z₂ˢZ₄ˢ(2)⊕Z₃ˢZ₅ˢ(2)
