Wyckoff pos.|2b(mm2)|2b(mm2)|2b(mm2)|2b(mm2)|2a(4)|2a(4)|2a(4)
Band-Rep.|A₁↑G(2)|A₂↑G(2)|B₂↑G(2)|B₁↑G(2)|A↑G(2)|B↑G(2)|E↑G(4)
Decomposable|false|false|false|false|false|false|false
Y:(α,0.5)|Y₁Y₂|Y₁Y₂|Y₁Y₂|Y₁Y₂|Y₁Y₂|Y₁Y₂|2Y₁Y₂
Δ:(0.0,β)|Δ₁⊕Δ₂|Δ₁⊕Δ₂|Δ₁⊕Δ₂|Δ₁⊕Δ₂|Δ₁⊕Δ₂|Δ₁⊕Δ₂|2Δ₁⊕2Δ₂
M:(0.5,0.5)|M₁M₃|M₂M₄|M₅|M₅|M₅|M₅|M₁M₃⊕M₂M₄
X:(0.0,0.5)|X₁|X₁|X₁|X₁|X₁|X₁|2X₁
Σ:(α,α)|2Σ₁|2Σ₂|Σ₁⊕Σ₂|Σ₁⊕Σ₂|Σ₁⊕Σ₂|Σ₁⊕Σ₂|2Σ₁⊕2Σ₂
Γ:(0.0,0.0)|Γ₁⊕Γ₃|Γ₂⊕Γ₄|Γ₅|Γ₅|Γ₁⊕Γ₄|Γ₂⊕Γ₃|2Γ₅
Ω:(α,β)|2Ω₁|2Ω₁|2Ω₁|2Ω₁|2Ω₁|2Ω₁|4Ω₁
