Wyckoff pos.|1d(mm2)|1d(mm2)|1d(mm2)|1d(mm2)|1c(mm2)|1c(mm2)|1c(mm2)|1c(mm2)|1b(mm2)|1b(mm2)|1b(mm2)|1b(mm2)|1a(mm2)|1a(mm2)|1a(mm2)|1a(mm2)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|B₂↑G(1)|B₁↑G(1)|A₁↑G(1)|A₂↑G(1)|B₂↑G(1)|B₁↑G(1)|A₁↑G(1)|A₂↑G(1)|B₂↑G(1)|B₁↑G(1)|A₁↑G(1)|A₂↑G(1)|B₂↑G(1)|B₁↑G(1)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Y:(0.0,0.5)|Y₄|Y₃|Y₂|Y₁|Y₁|Y₂|Y₃|Y₄|Y₄|Y₃|Y₂|Y₁|Y₁|Y₂|Y₃|Y₄
Δ:(0.0,α)|Δ₁|Δ₂|Δ₂|Δ₁|Δ₁|Δ₂|Δ₂|Δ₁|Δ₁|Δ₂|Δ₂|Δ₁|Δ₁|Δ₂|Δ₂|Δ₁
S:(0.5,0.5)|S₂|S₁|S₄|S₃|S₃|S₄|S₁|S₂|S₄|S₃|S₂|S₁|S₁|S₂|S₃|S₄
X:(0.5,0.0)|X₃|X₄|X₁|X₂|X₃|X₄|X₁|X₂|X₁|X₂|X₃|X₄|X₁|X₂|X₃|X₄
C:(α,0.5)|C₂|C₁|C₂|C₁|C₁|C₂|C₁|C₂|C₂|C₁|C₂|C₁|C₁|C₂|C₁|C₂
Σ:(α,0.0)|Σ₁|Σ₂|Σ₁|Σ₂|Σ₁|Σ₂|Σ₁|Σ₂|Σ₁|Σ₂|Σ₁|Σ₂|Σ₁|Σ₂|Σ₁|Σ₂
Γ:(0.0,0.0)|Γ₁|Γ₂|Γ₃|Γ₄|Γ₁|Γ₂|Γ₃|Γ₄|Γ₁|Γ₂|Γ₃|Γ₄|Γ₁|Γ₂|Γ₃|Γ₄
D:(0.5,α)|D₂|D₁|D₁|D₂|D₂|D₁|D₁|D₂|D₁|D₂|D₂|D₁|D₁|D₂|D₂|D₁
Ω:(α,β)|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁|Ω₁
