Wyckoff pos.|4a(222)|4a(222)|4a(222)|4a(222)|4b(4ˢ)|4b(4ˢ)|4c(4ˢ)|4c(4ˢ)|4d(222)|4d(222)|4d(222)|4d(222)|4a(222)|4b(4ˢ)|4b(4ˢ)|4c(4ˢ)|4c(4ˢ)|4d(222)
Band-Rep.|A₁↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|A₁↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|Eˢ↑G(4)|¹Eˢ₁²Eˢ₁↑G(4)|¹Eˢ₂²Eˢ₂↑G(4)|¹Eˢ₁²Eˢ₁↑G(4)|¹Eˢ₂²Eˢ₂↑G(4)|Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)|Γ₅(2)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)|Γ₅(2)|Γˢ₆(2)⊕Γˢ₇(2)|2Γˢ₇(2)|2Γˢ₆(2)|2Γˢ₇(2)|2Γˢ₆(2)|Γˢ₆(2)⊕Γˢ₇(2)
M:(1,1,1)|M₁(1)⊕M₄(1)|M₂(1)⊕M₃(1)|M₅(2)|M₅(2)|M₁(1)⊕M₃(1)|M₂(1)⊕M₄(1)|M₂(1)⊕M₄(1)|M₁(1)⊕M₃(1)|M₂(1)⊕M₃(1)|M₁(1)⊕M₄(1)|M₅(2)|M₅(2)|Mˢ₆(2)⊕Mˢ₇(2)|2Mˢ₇(2)|2Mˢ₆(2)|2Mˢ₆(2)|2Mˢ₇(2)|Mˢ₆(2)⊕Mˢ₇(2)
P:(1/2,1/2,1/2)|P₁P₂(2)|P₁P₂(2)|P₃P₄(2)|P₃P₄(2)|P₁P₂(2)|P₁P₂(2)|P₃P₄(2)|P₃P₄(2)|P₃P₄(2)|P₃P₄(2)|P₁P₂(2)|P₁P₂(2)|Pˢ₅Pˢ₆(2)⊕Pˢ₇Pˢ₈(2)|Pˢ₅Pˢ₆(2)⊕Pˢ₇Pˢ₈(2)|Pˢ₅Pˢ₆(2)⊕Pˢ₇Pˢ₈(2)|Pˢ₅Pˢ₆(2)⊕Pˢ₇Pˢ₈(2)|Pˢ₅Pˢ₆(2)⊕Pˢ₇Pˢ₈(2)|Pˢ₅Pˢ₆(2)⊕Pˢ₇Pˢ₈(2)
X:(1/2,1/2,0)|2X₁(1)|2X₂(1)|X₃(1)⊕X₄(1)|X₃(1)⊕X₄(1)|X₁(1)⊕X₂(1)|X₁(1)⊕X₂(1)|X₃(1)⊕X₄(1)|X₃(1)⊕X₄(1)|2X₃(1)|2X₄(1)|X₁(1)⊕X₂(1)|X₁(1)⊕X₂(1)|2Xˢ₅(2)|2Xˢ₅(2)|2Xˢ₅(2)|2Xˢ₅(2)|2Xˢ₅(2)|2Xˢ₅(2)
N:(1/2,0,1/2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|Nˢ₃Nˢ₃(2)⊕Nˢ₄Nˢ₄(2)|Nˢ₃Nˢ₃(2)⊕Nˢ₄Nˢ₄(2)|Nˢ₃Nˢ₃(2)⊕Nˢ₄Nˢ₄(2)|Nˢ₃Nˢ₃(2)⊕Nˢ₄Nˢ₄(2)|Nˢ₃Nˢ₃(2)⊕Nˢ₄Nˢ₄(2)|Nˢ₃Nˢ₃(2)⊕Nˢ₄Nˢ₄(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃Λ₄(2)|Λ₃Λ₄(2)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃Λ₄(2)|Λ₃Λ₄(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)
B:(u,0,w)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)
