R:(u,0,1/2)|R₁(1)|R₂(1)|R₄(1)|R₃(1)|R₁(1)⊕R₂(1)|R₃(1)⊕R₄(1)|R₃(1)|R₄(1)|R₂(1)|R₁(1)|R₃(1)⊕R₄(1)|R₁(1)⊕R₂(1)|R₁(1)|R₂(1)|R₄(1)|R₃(1)|R₁(1)⊕R₂(1)|R₃(1)⊕R₄(1)|R₃(1)|R₄(1)|R₂(1)|R₁(1)|R₃(1)⊕R₄(1)|R₁(1)⊕R₂(1)|R₁(1)|R₂(1)|R₄(1)|R₃(1)|R₁(1)⊕R₂(1)|R₃(1)⊕R₄(1)|R₃(1)|R₄(1)|R₂(1)|R₁(1)|R₃(1)⊕R₄(1)|R₁(1)⊕R₂(1)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)
Σ:(u,0,0)|Σ₁(1)|Σ₂(1)|Σ₄(1)|Σ₃(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)|Σ₂(1)|Σ₄(1)|Σ₃(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)|Σ₂(1)|Σ₄(1)|Σ₃(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)|Σ₂(1)|Σ₄(1)|Σ₃(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)|Σ₂(1)|Σ₄(1)|Σ₃(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)|Σ₂(1)|Σ₄(1)|Σ₃(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)
P:(1/3,1/3,w)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₂(1)⊕P₃(1)|P₂(1)⊕P₃(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₂(1)⊕P₃(1)|P₂(1)⊕P₃(1)|P₂(1)|P₂(1)|P₂(1)|P₂(1)|P₁(1)⊕P₃(1)|P₁(1)⊕P₃(1)|P₂(1)|P₂(1)|P₂(1)|P₂(1)|P₁(1)⊕P₃(1)|P₁(1)⊕P₃(1)|P₃(1)|P₃(1)|P₃(1)|P₃(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₃(1)|P₃(1)|P₃(1)|P₃(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|Pˢ₅(1)⊕Pˢ₆(1)|Pˢ₅(1)⊕Pˢ₆(1)|2Pˢ₄(1)|Pˢ₅(1)⊕Pˢ₆(1)|Pˢ₅(1)⊕Pˢ₆(1)|2Pˢ₄(1)|Pˢ₄(1)⊕Pˢ₆(1)|Pˢ₄(1)⊕Pˢ₆(1)|2Pˢ₅(1)|Pˢ₄(1)⊕Pˢ₆(1)|Pˢ₄(1)⊕Pˢ₆(1)|2Pˢ₅(1)|Pˢ₄(1)⊕Pˢ₅(1)|Pˢ₄(1)⊕Pˢ₅(1)|2Pˢ₆(1)|Pˢ₄(1)⊕Pˢ₅(1)|Pˢ₄(1)⊕Pˢ₅(1)|2Pˢ₆(1)
B:(u,v,0)|B₁(1)|B₁(1)|B₂(1)|B₂(1)|2B₁(1)|2B₂(1)|B₁(1)|B₁(1)|B₂(1)|B₂(1)|2B₁(1)|2B₂(1)|B₁(1)|B₁(1)|B₂(1)|B₂(1)|2B₁(1)|2B₂(1)|B₁(1)|B₁(1)|B₂(1)|B₂(1)|2B₁(1)|2B₂(1)|B₁(1)|B₁(1)|B₂(1)|B₂(1)|2B₁(1)|2B₂(1)|B₁(1)|B₁(1)|B₂(1)|B₂(1)|2B₁(1)|2B₂(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)
D:(u,0,w)|D₁(1)|D₂(1)|D₂(1)|D₁(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)|D₂(1)|D₂(1)|D₁(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)|D₂(1)|D₂(1)|D₁(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)|D₂(1)|D₂(1)|D₁(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)|D₂(1)|D₂(1)|D₁(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)|D₂(1)|D₂(1)|D₁(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)
E:(u,v,1/2)|E₁(1)|E₁(1)|E₂(1)|E₂(1)|2E₁(1)|2E₂(1)|E₂(1)|E₂(1)|E₁(1)|E₁(1)|2E₂(1)|2E₁(1)|E₁(1)|E₁(1)|E₂(1)|E₂(1)|2E₁(1)|2E₂(1)|E₂(1)|E₂(1)|E₁(1)|E₁(1)|2E₂(1)|2E₁(1)|E₁(1)|E₁(1)|E₂(1)|E₂(1)|2E₁(1)|2E₂(1)|E₂(1)|E₂(1)|E₁(1)|E₁(1)|2E₂(1)|2E₁(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)
Λ:(u,u,0)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|2Λ₁(1)|2Λ₂(1)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|2Λ₁(1)|2Λ₂(1)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|2Λ₁(1)|2Λ₂(1)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|2Λ₁(1)|2Λ₂(1)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|2Λ₁(1)|2Λ₂(1)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|2Λ₁(1)|2Λ₂(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)
Q:(u,u,1/2)|Q₁(1)|Q₁(1)|Q₂(1)|Q₂(1)|2Q₁(1)|2Q₂(1)|Q₂(1)|Q₂(1)|Q₁(1)|Q₁(1)|2Q₂(1)|2Q₁(1)|Q₁(1)|Q₁(1)|Q₂(1)|Q₂(1)|2Q₁(1)|2Q₂(1)|Q₂(1)|Q₂(1)|Q₁(1)|Q₁(1)|2Q₂(1)|2Q₁(1)|Q₁(1)|Q₁(1)|Q₂(1)|Q₂(1)|2Q₁(1)|2Q₂(1)|Q₂(1)|Q₂(1)|Q₁(1)|Q₁(1)|2Q₂(1)|2Q₁(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)|Qˢ₃(1)⊕Qˢ₄(1)
U:(1/2,0,w)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)
C:(u,u,w)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)
GP:(u,v,w)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|2GP₁(1)|2GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|2GP₁(1)|2GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|2GP₁(1)|2GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|2GP₁(1)|2GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|2GP₁(1)|2GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|2GP₁(1)|2GP₁(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)
