Wyckoff pos.|4a(4ˢ3m)|4a(4ˢ3m)|4a(4ˢ3m)|4a(4ˢ3m)|4a(4ˢ3m)|4b(4ˢ3m)|4b(4ˢ3m)|4b(4ˢ3m)|4b(4ˢ3m)|4b(4ˢ3m)|4c(4ˢ3m)|4c(4ˢ3m)|4c(4ˢ3m)|4c(4ˢ3m)|4c(4ˢ3m)|4d(4ˢ3m)|4d(4ˢ3m)|4d(4ˢ3m)|4d(4ˢ3m)|4d(4ˢ3m)|4a(4ˢ3m)|4a(4ˢ3m)|4a(4ˢ3m)|4b(4ˢ3m)|4b(4ˢ3m)|4b(4ˢ3m)|4c(4ˢ3m)|4c(4ˢ3m)|4c(4ˢ3m)|4d(4ˢ3m)|4d(4ˢ3m)|4d(4ˢ3m)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|E↑G(2)|T₁↑G(3)|T₂↑G(3)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|T₁↑G(3)|T₂↑G(3)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|T₁↑G(3)|T₂↑G(3)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|T₁↑G(3)|T₂↑G(3)|Eˢ₁↑G(2)|Eˢ₂↑G(2)|Fˢ↑G(4)|Eˢ₁↑G(2)|Eˢ₂↑G(2)|Fˢ↑G(4)|Eˢ₁↑G(2)|Eˢ₂↑G(2)|Fˢ↑G(4)|Eˢ₁↑G(2)|Eˢ₂↑G(2)|Fˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₅(3)|Γ₄(3)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₅(3)|Γ₄(3)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₅(3)|Γ₄(3)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₅(3)|Γ₄(3)|Γˢ₆(2)|Γˢ₇(2)|Γˢ₈(4)|Γˢ₆(2)|Γˢ₇(2)|Γˢ₈(4)|Γˢ₆(2)|Γˢ₇(2)|Γˢ₈(4)|Γˢ₆(2)|Γˢ₇(2)|Γˢ₈(4)
X:(0,1,0)|X₁(1)|X₂(1)|X₁(1)⊕X₂(1)|X₄(1)⊕X₅(2)|X₃(1)⊕X₅(2)|X₁(1)|X₂(1)|X₁(1)⊕X₂(1)|X₄(1)⊕X₅(2)|X₃(1)⊕X₅(2)|X₃(1)|X₄(1)|X₃(1)⊕X₄(1)|X₂(1)⊕X₅(2)|X₁(1)⊕X₅(2)|X₃(1)|X₄(1)|X₃(1)⊕X₄(1)|X₂(1)⊕X₅(2)|X₁(1)⊕X₅(2)|Xˢ₇(2)|Xˢ₆(2)|Xˢ₆(2)⊕Xˢ₇(2)|Xˢ₇(2)|Xˢ₆(2)|Xˢ₆(2)⊕Xˢ₇(2)|Xˢ₆(2)|Xˢ₇(2)|Xˢ₆(2)⊕Xˢ₇(2)|Xˢ₆(2)|Xˢ₇(2)|Xˢ₆(2)⊕Xˢ₇(2)
L:(1/2,1/2,1/2)|L₁(1)|L₂(1)|L₃(2)|L₂(1)⊕L₃(2)|L₁(1)⊕L₃(2)|L₁(1)|L₂(1)|L₃(2)|L₂(1)⊕L₃(2)|L₁(1)⊕L₃(2)|L₁(1)|L₂(1)|L₃(2)|L₂(1)⊕L₃(2)|L₁(1)⊕L₃(2)|L₁(1)|L₂(1)|L₃(2)|L₂(1)⊕L₃(2)|L₁(1)⊕L₃(2)|Lˢ₆(2)|Lˢ₆(2)|Lˢ₄Lˢ₅(2)⊕Lˢ₆(2)|Lˢ₆(2)|Lˢ₆(2)|Lˢ₄Lˢ₅(2)⊕Lˢ₆(2)|Lˢ₆(2)|Lˢ₆(2)|Lˢ₄Lˢ₅(2)⊕Lˢ₆(2)|Lˢ₆(2)|Lˢ₆(2)|Lˢ₄Lˢ₅(2)⊕Lˢ₆(2)
W:(1/2,1,0)|W₁(1)|W₂(1)|W₁(1)⊕W₂(1)|W₁(1)⊕W₃(1)⊕W₄(1)|W₂(1)⊕W₃(1)⊕W₄(1)|W₂(1)|W₁(1)|W₁(1)⊕W₂(1)|W₂(1)⊕W₃(1)⊕W₄(1)|W₁(1)⊕W₃(1)⊕W₄(1)|W₄(1)|W₃(1)|W₃(1)⊕W₄(1)|W₁(1)⊕W₂(1)⊕W₄(1)|W₁(1)⊕W₂(1)⊕W₃(1)|W₃(1)|W₄(1)|W₃(1)⊕W₄(1)|W₁(1)⊕W₂(1)⊕W₃(1)|W₁(1)⊕W₂(1)⊕W₄(1)|Wˢ₆(1)⊕Wˢ₈(1)|Wˢ₅(1)⊕Wˢ₇(1)|Wˢ₅(1)⊕Wˢ₆(1)⊕Wˢ₇(1)⊕Wˢ₈(1)|Wˢ₅(1)⊕Wˢ₇(1)|Wˢ₆(1)⊕Wˢ₈(1)|Wˢ₅(1)⊕Wˢ₆(1)⊕Wˢ₇(1)⊕Wˢ₈(1)|Wˢ₆(1)⊕Wˢ₇(1)|Wˢ₅(1)⊕Wˢ₈(1)|Wˢ₅(1)⊕Wˢ₆(1)⊕Wˢ₇(1)⊕Wˢ₈(1)|Wˢ₅(1)⊕Wˢ₈(1)|Wˢ₆(1)⊕Wˢ₇(1)|Wˢ₅(1)⊕Wˢ₆(1)⊕Wˢ₇(1)⊕Wˢ₈(1)
Λ:(u,u,u)|Λ₁(1)|Λ₂(1)|Λ₃(2)|Λ₂(1)⊕Λ₃(2)|Λ₁(1)⊕Λ₃(2)|Λ₁(1)|Λ₂(1)|Λ₃(2)|Λ₂(1)⊕Λ₃(2)|Λ₁(1)⊕Λ₃(2)|Λ₁(1)|Λ₂(1)|Λ₃(2)|Λ₂(1)⊕Λ₃(2)|Λ₁(1)⊕Λ₃(2)|Λ₁(1)|Λ₂(1)|Λ₃(2)|Λ₂(1)⊕Λ₃(2)|Λ₁(1)⊕Λ₃(2)|Λˢ₆(2)|Λˢ₆(2)|Λˢ₄(1)⊕Λˢ₅(1)⊕Λˢ₆(2)|Λˢ₆(2)|Λˢ₆(2)|Λˢ₄(1)⊕Λˢ₅(1)⊕Λˢ₆(2)|Λˢ₆(2)|Λˢ₆(2)|Λˢ₄(1)⊕Λˢ₅(1)⊕Λˢ₆(2)|Λˢ₆(2)|Λˢ₆(2)|Λˢ₄(1)⊕Λˢ₅(1)⊕Λˢ₆(2)
Δ:(0,v,0)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₂(1)⊕Δ₃Δ₄(2)|Δ₁(1)⊕Δ₃Δ₄(2)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₂(1)⊕Δ₃Δ₄(2)|Δ₁(1)⊕Δ₃Δ₄(2)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₂(1)⊕Δ₃Δ₄(2)|Δ₁(1)⊕Δ₃Δ₄(2)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₂(1)⊕Δ₃Δ₄(2)|Δ₁(1)⊕Δ₃Δ₄(2)|Δˢ₅(2)|Δˢ₅(2)|2Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|2Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|2Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|2Δˢ₅(2)
C:(u,u,w)|C₁(1)|C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕2C₂(1)|2C₁(1)⊕C₂(1)|C₁(1)|C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕2C₂(1)|2C₁(1)⊕C₂(1)|C₁(1)|C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕2C₂(1)|2C₁(1)⊕C₂(1)|C₁(1)|C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕2C₂(1)|2C₁(1)⊕C₂(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)
