P:(1/3,1/3,w)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|2P₃(2)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|2P₃(2)|2P₃(2)|P₃(2)|P₃(2)|P₁(1)⊕P₂(1)⊕P₃(2)|P₃(2)|P₃(2)|P₁(1)⊕P₂(1)⊕P₃(2)|P₁(1)⊕P₂(1)⊕2P₃(2)|P₁(1)⊕P₂(1)⊕2P₃(2)|2Pˢ₄Pˢ₅(2)|2Pˢ₆(2)|2Pˢ₆(2)|2Pˢ₆(2)|2Pˢ₄Pˢ₅(2)|2Pˢ₄Pˢ₅(2)|2Pˢ₆(2)|Pˢ₄Pˢ₅(2)⊕Pˢ₆(2)|2Pˢ₆(2)|Pˢ₄Pˢ₅(2)⊕Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕4Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕4Pˢ₆(2)
C:(u,u,w)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|3C₁(1)⊕3C₂(1)|3C₁(1)⊕3C₂(1)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|6Cˢ₃Cˢ₄(2)|6Cˢ₃Cˢ₄(2)
Λ:(u,u,0)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|3Λ₁(1)⊕3Λ₂(1)|3Λ₁(1)⊕3Λ₂(1)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|6Λˢ₃Λˢ₄(2)|6Λˢ₃Λˢ₄(2)
Q:(u,u,1/2)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|2Q₁(1)⊕2Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|2Q₁(1)⊕2Q₂(1)|2Q₁(1)⊕2Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|2Q₁(1)⊕2Q₂(1)|Q₁(1)⊕Q₂(1)|Q₁(1)⊕Q₂(1)|2Q₁(1)⊕2Q₂(1)|3Q₁(1)⊕3Q₂(1)|3Q₁(1)⊕3Q₂(1)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|6Qˢ₃Qˢ₄(2)|6Qˢ₃Qˢ₄(2)
R:(u,0,1/2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|2R₁R₂(2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|3R₁R₂(2)|3R₁R₂(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|3Rˢ₃Rˢ₃(2)⊕3Rˢ₄Rˢ₄(2)|3Rˢ₃Rˢ₃(2)⊕3Rˢ₄Rˢ₄(2)
Σ:(u,0,0)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|3Σ₁(1)⊕3Σ₂(1)|3Σ₁(1)⊕3Σ₂(1)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|6Σˢ₃Σˢ₄(2)|6Σˢ₃Σˢ₄(2)
U:(1/2,0,w)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|3U₁(1)⊕3U₂(1)|3U₁(1)⊕3U₂(1)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|6Uˢ₃Uˢ₄(2)|6Uˢ₃Uˢ₄(2)
B:(u,v,0)|2B₁(1)|2B₁(1)|4B₁(1)|2B₁(1)|2B₁(1)|4B₁(1)|4B₁(1)|2B₁(1)|2B₁(1)|4B₁(1)|2B₁(1)|2B₁(1)|4B₁(1)|6B₁(1)|6B₁(1)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|6Bˢ₂Bˢ₂(2)|6Bˢ₂Bˢ₂(2)
D:(u,0,w)|2D₁(1)|2D₁(1)|4D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|6D₁(1)|6D₁(1)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|6Dˢ₂Dˢ₂(2)|6Dˢ₂Dˢ₂(2)
E:(u,v,1/2)|2E₁(1)|2E₁(1)|4E₁(1)|2E₁(1)|2E₁(1)|4E₁(1)|4E₁(1)|2E₁(1)|2E₁(1)|4E₁(1)|2E₁(1)|2E₁(1)|4E₁(1)|6E₁(1)|6E₁(1)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|2Eˢ₂Eˢ₂(2)|6Eˢ₂Eˢ₂(2)|6Eˢ₂Eˢ₂(2)
GP:(u,v,w)|2GP₁(1)|2GP₁(1)|4GP₁(1)|2GP₁(1)|2GP₁(1)|4GP₁(1)|4GP₁(1)|2GP₁(1)|2GP₁(1)|4GP₁(1)|2GP₁(1)|2GP₁(1)|4GP₁(1)|6GP₁(1)|6GP₁(1)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|6GPˢ₂GPˢ₂(2)|6GPˢ₂GPˢ₂(2)
