Wyckoff pos.|2a(2)|2a(2)|2b(2)|2b(2)|2a(2)|2b(2)
Band-Rep.|A↑G(1)|B↑G(1)|A↑G(1)|B↑G(1)|¹Eˢ²Eˢ↑G(2)|¹Eˢ²Eˢ↑G(2)
Decomposable|false|false|false|false|false|false
A:(0,0,1/2)|A₁(1)|A₂(1)|A₂(1)|A₁(1)|Aˢ₃Aˢ₄(2)|Aˢ₃Aˢ₄(2)
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₁(1)|Γ₂(1)|Γˢ₃Γˢ₄(2)|Γˢ₃Γˢ₄(2)
M:(0,1,1/2)|M₁(1)|M₂(1)|M₂(1)|M₁(1)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)
Y:(0,1,0)|Y₁(1)|Y₂(1)|Y₁(1)|Y₂(1)|Yˢ₃Yˢ₄(2)|Yˢ₃Yˢ₄(2)
L:(1/2,1/2,1/2)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|Lˢ₂Lˢ₂(2)|Lˢ₂Lˢ₂(2)
V:(1/2,1/2,0)|V₁(1)|V₁(1)|V₁(1)|V₁(1)|Vˢ₂Vˢ₂(2)|Vˢ₂Vˢ₂(2)
Λ:(0,v,0)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λˢ₃(1)⊕Λˢ₄(1)|Λˢ₃(1)⊕Λˢ₄(1)
U:(0,v,1/2)|U₁(1)|U₂(1)|U₂(1)|U₁(1)|Uˢ₃(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₄(1)
B:(u,0,w)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|2Bˢ₂(1)|2Bˢ₂(1)
GP:(u,v,w)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|2GPˢ₂(1)|2GPˢ₂(1)
