Wyckoff pos.|1a(32)|1a(32)|1a(32)|1b(32)|1b(32)|1b(32)|1c(32)|1c(32)|1c(32)|1d(32)|1d(32)|1d(32)|1e(32)|1e(32)|1e(32)|1f(32)|1f(32)|1f(32)|1a(32)|1a(32)|1b(32)|1b(32)|1c(32)|1c(32)|1d(32)|1d(32)|1e(32)|1e(32)|1f(32)|1f(32)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|E↑G(2)|¹Eˢ²Eˢ↑G(2)|Eˢ₁↑G(2)|¹Eˢ²Eˢ↑G(2)|Eˢ₁↑G(2)|¹Eˢ²Eˢ↑G(2)|Eˢ₁↑G(2)|¹Eˢ²Eˢ↑G(2)|Eˢ₁↑G(2)|¹Eˢ²Eˢ↑G(2)|Eˢ₁↑G(2)|¹Eˢ²Eˢ↑G(2)|Eˢ₁↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁(1)|A₂(1)|A₃(2)|A₂(1)|A₁(1)|A₃(2)|A₁(1)|A₂(1)|A₃(2)|A₂(1)|A₁(1)|A₃(2)|A₁(1)|A₂(1)|A₃(2)|A₂(1)|A₁(1)|A₃(2)|Aˢ₄Aˢ₅(2)|Aˢ₆(2)|Aˢ₄Aˢ₅(2)|Aˢ₆(2)|Aˢ₄Aˢ₅(2)|Aˢ₆(2)|Aˢ₄Aˢ₅(2)|Aˢ₆(2)|Aˢ₄Aˢ₅(2)|Aˢ₆(2)|Aˢ₄Aˢ₅(2)|Aˢ₆(2)
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γ₁(1)|Γ₂(1)|Γ₃(2)|Γˢ₄Γˢ₅(2)|Γˢ₆(2)|Γˢ₄Γˢ₅(2)|Γˢ₆(2)|Γˢ₄Γˢ₅(2)|Γˢ₆(2)|Γˢ₄Γˢ₅(2)|Γˢ₆(2)|Γˢ₄Γˢ₅(2)|Γˢ₆(2)|Γˢ₄Γˢ₅(2)|Γˢ₆(2)
H:(1/3,1/3,1/2)|H₁(1)|H₁(1)|H₂(1)⊕H₃(1)|H₁(1)|H₁(1)|H₂(1)⊕H₃(1)|H₂(1)|H₂(1)|H₁(1)⊕H₃(1)|H₂(1)|H₂(1)|H₁(1)⊕H₃(1)|H₃(1)|H₃(1)|H₁(1)⊕H₂(1)|H₃(1)|H₃(1)|H₁(1)⊕H₂(1)|2Hˢ₄(1)|Hˢ₅(1)⊕Hˢ₆(1)|2Hˢ₄(1)|Hˢ₅(1)⊕Hˢ₆(1)|2Hˢ₅(1)|Hˢ₄(1)⊕Hˢ₆(1)|2Hˢ₅(1)|Hˢ₄(1)⊕Hˢ₆(1)|2Hˢ₆(1)|Hˢ₄(1)⊕Hˢ₅(1)|2Hˢ₆(1)|Hˢ₄(1)⊕Hˢ₅(1)
K:(1/3,1/3,0)|K₁(1)|K₁(1)|K₂(1)⊕K₃(1)|K₁(1)|K₁(1)|K₂(1)⊕K₃(1)|K₂(1)|K₂(1)|K₁(1)⊕K₃(1)|K₂(1)|K₂(1)|K₁(1)⊕K₃(1)|K₃(1)|K₃(1)|K₁(1)⊕K₂(1)|K₃(1)|K₃(1)|K₁(1)⊕K₂(1)|2Kˢ₄(1)|Kˢ₅(1)⊕Kˢ₆(1)|2Kˢ₄(1)|Kˢ₅(1)⊕Kˢ₆(1)|2Kˢ₅(1)|Kˢ₄(1)⊕Kˢ₆(1)|2Kˢ₅(1)|Kˢ₄(1)⊕Kˢ₆(1)|2Kˢ₆(1)|Kˢ₄(1)⊕Kˢ₅(1)|2Kˢ₆(1)|Kˢ₄(1)⊕Kˢ₅(1)
L:(1/2,0,1/2)|L₁(1)|L₂(1)|L₁(1)⊕L₂(1)|L₂(1)|L₁(1)|L₁(1)⊕L₂(1)|L₁(1)|L₂(1)|L₁(1)⊕L₂(1)|L₂(1)|L₁(1)|L₁(1)⊕L₂(1)|L₁(1)|L₂(1)|L₁(1)⊕L₂(1)|L₂(1)|L₁(1)|L₁(1)⊕L₂(1)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)|Lˢ₃Lˢ₄(2)
M:(1/2,0,0)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|M₁(1)|M₂(1)|M₁(1)⊕M₂(1)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)|Mˢ₃Mˢ₄(2)
Δ:(0,0,w)|Δ₁(1)|Δ₁(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)⊕Δ₃(1)|2Δˢ₄(1)|Δˢ₅(1)⊕Δˢ₆(1)|2Δˢ₄(1)|Δˢ₅(1)⊕Δˢ₆(1)|2Δˢ₄(1)|Δˢ₅(1)⊕Δˢ₆(1)|2Δˢ₄(1)|Δˢ₅(1)⊕Δˢ₆(1)|2Δˢ₄(1)|Δˢ₅(1)⊕Δˢ₆(1)|2Δˢ₄(1)|Δˢ₅(1)⊕Δˢ₆(1)
