Wyckoff pos.|2a(3)|2a(3)|2b(3)|2b(3)|2c(3)|2c(3)|2a(3)|2a(3)|2b(3)|2b(3)|2c(3)|2c(3)
Band-Rep.|A₁↑G(2)|¹E²E↑G(4)|A₁↑G(2)|¹E²E↑G(4)|A₁↑G(2)|¹E²E↑G(4)|¹Eˢ²Eˢ↑G(4)|EˢEˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|EˢEˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|EˢEˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁A₂(2)|A₃A₃(4)|A₁A₂(2)|A₃A₃(4)|A₁A₂(2)|A₃A₃(4)|Aˢ₆Aˢ₆(4)|Aˢ₄Aˢ₄(2)⊕Aˢ₅Aˢ₅(2)|Aˢ₆Aˢ₆(4)|Aˢ₄Aˢ₄(2)⊕Aˢ₅Aˢ₅(2)|Aˢ₆Aˢ₆(4)|Aˢ₄Aˢ₄(2)⊕Aˢ₅Aˢ₅(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|2Γ₃(2)|Γ₁(1)⊕Γ₂(1)|2Γ₃(2)|Γ₁(1)⊕Γ₂(1)|2Γ₃(2)|2Γˢ₆(2)|2Γˢ₄Γˢ₅(2)|2Γˢ₆(2)|2Γˢ₄Γˢ₅(2)|2Γˢ₆(2)|2Γˢ₄Γˢ₅(2)
H:(1/3,1/3,1/2)|H₁H₁(2)|H₂H₂(2)⊕H₃H₃(2)|H₂H₂(2)|H₁H₁(2)⊕H₃H₃(2)|H₃H₃(2)|H₁H₁(2)⊕H₂H₂(2)|Hˢ₅Hˢ₅(2)⊕Hˢ₆Hˢ₆(2)|2Hˢ₄Hˢ₄(2)|Hˢ₄Hˢ₄(2)⊕Hˢ₆Hˢ₆(2)|2Hˢ₅Hˢ₅(2)|Hˢ₄Hˢ₄(2)⊕Hˢ₅Hˢ₅(2)|2Hˢ₆Hˢ₆(2)
K:(1/3,1/3,0)|2K₁(1)|2K₂(1)⊕2K₃(1)|2K₂(1)|2K₁(1)⊕2K₃(1)|2K₃(1)|2K₁(1)⊕2K₂(1)|2Kˢ₅(1)⊕2Kˢ₆(1)|4Kˢ₄(1)|2Kˢ₄(1)⊕2Kˢ₆(1)|4Kˢ₅(1)|2Kˢ₄(1)⊕2Kˢ₅(1)|4Kˢ₆(1)
L:(1/2,0,1/2)|L₁L₂(2)|2L₁L₂(2)|L₁L₂(2)|2L₁L₂(2)|L₁L₂(2)|2L₁L₂(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)
M:(1/2,0,0)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)
Δ:(0,0,w)|Δ₁(1)⊕Δ₂(1)|2Δ₃(2)|Δ₁(1)⊕Δ₂(1)|2Δ₃(2)|Δ₁(1)⊕Δ₂(1)|2Δ₃(2)|2Δˢ₆(2)|2Δˢ₄(1)⊕2Δˢ₅(1)|2Δˢ₆(2)|2Δˢ₄(1)⊕2Δˢ₅(1)|2Δˢ₆(2)|2Δˢ₄(1)⊕2Δˢ₅(1)
P:(1/3,1/3,w)|2P₁(1)|2P₂(1)⊕2P₃(1)|2P₂(1)|2P₁(1)⊕2P₃(1)|2P₃(1)|2P₁(1)⊕2P₂(1)|2Pˢ₅(1)⊕2Pˢ₆(1)|4Pˢ₄(1)|2Pˢ₄(1)⊕2Pˢ₆(1)|4Pˢ₅(1)|2Pˢ₄(1)⊕2Pˢ₅(1)|4Pˢ₆(1)
D:(u,0,w)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)
R:(u,0,1/2)|R₁(1)⊕R₂(1)|2R₁(1)⊕2R₂(1)|R₁(1)⊕R₂(1)|2R₁(1)⊕2R₂(1)|R₁(1)⊕R₂(1)|2R₁(1)⊕2R₂(1)|2Rˢ₃(1)⊕2Rˢ₄(1)|2Rˢ₃(1)⊕2Rˢ₄(1)|2Rˢ₃(1)⊕2Rˢ₄(1)|2Rˢ₃(1)⊕2Rˢ₄(1)|2Rˢ₃(1)⊕2Rˢ₄(1)|2Rˢ₃(1)⊕2Rˢ₄(1)
