Wyckoff pos.|2a(2)|2a(2)|2b(2)|2b(2)|2c(m)|2c(m)|2a(2)|2b(2)|2c(m)
Band-Rep.|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|A'↑G(2)|A''↑G(2)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|2Γˢ₅(2)|2Γˢ₅(2)|2Γˢ₅(2)
R:(1/2,1/2,1/2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)
S:(1/2,1/2,0)|S₁(2)|S₁(2)|S₁(2)|S₁(2)|S₁(2)|S₁(2)|Sˢ₂Sˢ₅(2)⊕Sˢ₃Sˢ₄(2)|Sˢ₂Sˢ₅(2)⊕Sˢ₃Sˢ₄(2)|Sˢ₂Sˢ₅(2)⊕Sˢ₃Sˢ₄(2)
T:(0,1/2,1/2)|T₁(1)⊕T₂(1)|T₃(1)⊕T₄(1)|T₃(1)⊕T₄(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₃(1)|T₂(1)⊕T₄(1)|2Tˢ₅(2)|2Tˢ₅(2)|2Tˢ₅(2)
U:(1/2,0,1/2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|Uˢ₂Uˢ₅(2)⊕Uˢ₃Uˢ₄(2)|Uˢ₂Uˢ₅(2)⊕Uˢ₃Uˢ₄(2)|Uˢ₂Uˢ₅(2)⊕Uˢ₃Uˢ₄(2)
X:(1/2,0,0)|X₁(2)|X₁(2)|X₁(2)|X₁(2)|X₁(2)|X₁(2)|Xˢ₂Xˢ₅(2)⊕Xˢ₃Xˢ₄(2)|Xˢ₂Xˢ₅(2)⊕Xˢ₃Xˢ₄(2)|Xˢ₂Xˢ₅(2)⊕Xˢ₃Xˢ₄(2)
Y:(0,1/2,0)|Y₁(1)⊕Y₂(1)|Y₃(1)⊕Y₄(1)|Y₃(1)⊕Y₄(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₃(1)|Y₂(1)⊕Y₄(1)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)
Z:(0,0,1/2)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₃(1)|Z₂(1)⊕Z₄(1)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)
G:(1/2,0,w)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)
H:(0,1/2,w)|H₁(1)⊕H₂(1)|H₃(1)⊕H₄(1)|H₃(1)⊕H₄(1)|H₁(1)⊕H₂(1)|H₁(1)⊕H₃(1)|H₂(1)⊕H₄(1)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)
Q:(1/2,1/2,w)|Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|Qˢ₂(1)⊕Qˢ₃(1)⊕Qˢ₄(1)⊕Qˢ₅(1)|Qˢ₂(1)⊕Qˢ₃(1)⊕Qˢ₄(1)⊕Qˢ₅(1)|Qˢ₂(1)⊕Qˢ₃(1)⊕Qˢ₄(1)⊕Qˢ₅(1)
A:(u,0,1/2)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|2Aˢ₃(1)⊕2Aˢ₄(1)|2Aˢ₃(1)⊕2Aˢ₄(1)|2Aˢ₃(1)⊕2Aˢ₄(1)
B:(0,v,1/2)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)|2B₂(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)
C:(u,1/2,0)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)
D:(1/2,v,0)|D₁D₂(2)|D₁D₂(2)|D₁D₂(2)|D₁D₂(2)|D₁D₂(2)|D₁D₂(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)|2Δ₂(1)|2Δˢ₃(1)⊕2Δˢ₄(1)|2Δˢ₃(1)⊕2Δˢ₄(1)|2Δˢ₃(1)⊕2Δˢ₄(1)
