V:(1/2,1/2,w)|V₁(1)⊕V₂(1)|V₁(1)⊕V₂(1)|2V₃V₄(2)|V₁(1)⊕V₂(1)|V₁(1)⊕V₂(1)|2V₃V₄(2)|V₃V₄(2)|V₃V₄(2)|2V₁(1)⊕2V₂(1)|V₁(1)⊕V₂(1)⊕V₃V₄(2)|V₁(1)⊕V₂(1)⊕V₃V₄(2)|V₁(1)⊕V₂(1)⊕V₃V₄(2)|V₁(1)⊕V₂(1)⊕V₃V₄(2)|Vˢ₅Vˢ₈(2)⊕Vˢ₆Vˢ₇(2)|Vˢ₅Vˢ₈(2)⊕Vˢ₆Vˢ₇(2)|Vˢ₅Vˢ₈(2)⊕Vˢ₆Vˢ₇(2)|Vˢ₅Vˢ₈(2)⊕Vˢ₆Vˢ₇(2)|Vˢ₅Vˢ₈(2)⊕Vˢ₆Vˢ₇(2)|Vˢ₅Vˢ₈(2)⊕Vˢ₆Vˢ₇(2)|2Vˢ₅Vˢ₈(2)⊕2Vˢ₆Vˢ₇(2)|2Vˢ₅Vˢ₈(2)⊕2Vˢ₆Vˢ₇(2)|2Vˢ₅Vˢ₈(2)⊕2Vˢ₆Vˢ₇(2)|2Vˢ₅Vˢ₈(2)⊕2Vˢ₆Vˢ₇(2)
D:(u,v,0)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δˢ₃Δˢ₄(2)|2Δˢ₃Δˢ₄(2)|2Δˢ₃Δˢ₄(2)|2Δˢ₃Δˢ₄(2)|2Δˢ₃Δˢ₄(2)|2Δˢ₃Δˢ₄(2)|4Δˢ₃Δˢ₄(2)|4Δˢ₃Δˢ₄(2)|4Δˢ₃Δˢ₄(2)|4Δˢ₃Δˢ₄(2)
E:(u,v,1/2)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|4Eˢ₃Eˢ₄(2)|4Eˢ₃Eˢ₄(2)|4Eˢ₃Eˢ₄(2)|4Eˢ₃Eˢ₄(2)
S:(u,u,1/2)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|2S₁(1)⊕2S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|2S₁(1)⊕2S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2Sˢ₃Sˢ₄(2)|2Sˢ₃Sˢ₄(2)|2Sˢ₃Sˢ₄(2)|2Sˢ₃Sˢ₄(2)|2Sˢ₃Sˢ₄(2)|2Sˢ₃Sˢ₄(2)|4Sˢ₃Sˢ₄(2)|4Sˢ₃Sˢ₄(2)|4Sˢ₃Sˢ₄(2)|4Sˢ₃Sˢ₄(2)
Σ:(u,u,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|4Σˢ₃Σˢ₄(2)|4Σˢ₃Σˢ₄(2)|4Σˢ₃Σˢ₄(2)|4Σˢ₃Σˢ₄(2)
T:(u,1/2,1/2)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|2T₁(1)⊕2T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|2T₁(1)⊕2T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2Tˢ₃Tˢ₄(2)|2Tˢ₃Tˢ₄(2)|2Tˢ₃Tˢ₄(2)|2Tˢ₃Tˢ₄(2)|2Tˢ₃Tˢ₄(2)|2Tˢ₃Tˢ₄(2)|4Tˢ₃Tˢ₄(2)|4Tˢ₃Tˢ₄(2)|4Tˢ₃Tˢ₄(2)|4Tˢ₃Tˢ₄(2)
U:(0,v,1/2)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|4Uˢ₃Uˢ₄(2)|4Uˢ₃Uˢ₄(2)|4Uˢ₃Uˢ₄(2)|4Uˢ₃Uˢ₄(2)
W:(0,1/2,w)|W₁W₂(2)|W₁W₂(2)|2W₁W₂(2)|W₁W₂(2)|W₁W₂(2)|2W₁W₂(2)|W₁W₂(2)|W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|Wˢ₃Wˢ₃(2)⊕Wˢ₄Wˢ₄(2)|Wˢ₃Wˢ₃(2)⊕Wˢ₄Wˢ₄(2)|Wˢ₃Wˢ₃(2)⊕Wˢ₄Wˢ₄(2)|Wˢ₃Wˢ₃(2)⊕Wˢ₄Wˢ₄(2)|Wˢ₃Wˢ₃(2)⊕Wˢ₄Wˢ₄(2)|Wˢ₃Wˢ₃(2)⊕Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)
Y:(u,1/2,0)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|2Y₁(1)⊕2Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|2Y₁(1)⊕2Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Yˢ₃Yˢ₄(2)|2Yˢ₃Yˢ₄(2)|2Yˢ₃Yˢ₄(2)|2Yˢ₃Yˢ₄(2)|2Yˢ₃Yˢ₄(2)|2Yˢ₃Yˢ₄(2)|4Yˢ₃Yˢ₄(2)|4Yˢ₃Yˢ₄(2)|4Yˢ₃Yˢ₄(2)|4Yˢ₃Yˢ₄(2)
B:(0,v,w)|2B₁(1)|2B₁(1)|4B₁(1)|2B₁(1)|2B₁(1)|4B₁(1)|2B₁(1)|2B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|2Bˢ₂Bˢ₂(2)|4Bˢ₂Bˢ₂(2)|4Bˢ₂Bˢ₂(2)|4Bˢ₂Bˢ₂(2)|4Bˢ₂Bˢ₂(2)
C:(u,u,w)|2C₁(1)|2C₁(1)|4C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|4Cˢ₂Cˢ₂(2)|4Cˢ₂Cˢ₂(2)|4Cˢ₂Cˢ₂(2)|4Cˢ₂Cˢ₂(2)
F:(u,1/2,w)|2F₁(1)|2F₁(1)|4F₁(1)|2F₁(1)|2F₁(1)|4F₁(1)|2F₁(1)|2F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|2Fˢ₂Fˢ₂(2)|2Fˢ₂Fˢ₂(2)|2Fˢ₂Fˢ₂(2)|2Fˢ₂Fˢ₂(2)|2Fˢ₂Fˢ₂(2)|2Fˢ₂Fˢ₂(2)|4Fˢ₂Fˢ₂(2)|4Fˢ₂Fˢ₂(2)|4Fˢ₂Fˢ₂(2)|4Fˢ₂Fˢ₂(2)
GP:(u,v,w)|2GP₁(1)|2GP₁(1)|4GP₁(1)|2GP₁(1)|2GP₁(1)|4GP₁(1)|2GP₁(1)|2GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|2GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)
