Wyckoff pos.|2a(m)|2a(m)|2b(m)|2b(m)|2a(m)|2b(m)
Band-Rep.|A'↑G(2)|A''↑G(2)|A'↑G(2)|A''↑G(2)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|2Γˢ₅(2)|2Γˢ₅(2)
R:(1/2,1/2,1/2)|R₁R₃(2)|R₂R₄(2)|R₂R₄(2)|R₁R₃(2)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)
S:(1/2,1/2,0)|S₁(1)⊕S₃(1)|S₂(1)⊕S₄(1)|S₂(1)⊕S₄(1)|S₁(1)⊕S₃(1)|2Sˢ₅(2)|2Sˢ₅(2)
T:(0,1/2,1/2)|T₁T₃(2)|T₂T₄(2)|T₁T₃(2)|T₂T₄(2)|Tˢ₅Tˢ₅(4)|Tˢ₅Tˢ₅(4)
U:(1/2,0,1/2)|U₁U₃(2)|U₂U₄(2)|U₂U₄(2)|U₁U₃(2)|Uˢ₅Uˢ₅(4)|Uˢ₅Uˢ₅(4)
X:(1/2,0,0)|X₁(1)⊕X₃(1)|X₂(1)⊕X₄(1)|X₂(1)⊕X₄(1)|X₁(1)⊕X₃(1)|2Xˢ₅(2)|2Xˢ₅(2)
Y:(0,1/2,0)|Y₁(1)⊕Y₃(1)|Y₂(1)⊕Y₄(1)|Y₁(1)⊕Y₃(1)|Y₂(1)⊕Y₄(1)|2Yˢ₅(2)|2Yˢ₅(2)
Z:(0,0,1/2)|Z₁Z₃(2)|Z₂Z₄(2)|Z₁Z₃(2)|Z₂Z₄(2)|Zˢ₅Zˢ₅(4)|Zˢ₅Zˢ₅(4)
G:(1/2,0,w)|G₁(1)⊕G₃(1)|G₂(1)⊕G₄(1)|G₂(1)⊕G₄(1)|G₁(1)⊕G₃(1)|2Gˢ₅(2)|2Gˢ₅(2)
H:(0,1/2,w)|H₁(1)⊕H₃(1)|H₂(1)⊕H₄(1)|H₁(1)⊕H₃(1)|H₂(1)⊕H₄(1)|2Hˢ₅(2)|2Hˢ₅(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|2Λˢ₅(2)|2Λˢ₅(2)
