V:(1/2,1/2,w)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|2Vˢ₅(1)⊕2Vˢ₆(1)⊕2Vˢ₇(1)⊕2Vˢ₈(1)|2Vˢ₅(1)⊕2Vˢ₆(1)⊕2Vˢ₇(1)⊕2Vˢ₈(1)|2Vˢ₅(1)⊕2Vˢ₆(1)⊕2Vˢ₇(1)⊕2Vˢ₈(1)
Δ:(0,v,0)|3Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕3Δ₂(1)|3Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕3Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|4Δˢ₃(1)⊕4Δˢ₄(1)|4Δˢ₃(1)⊕4Δˢ₄(1)|4Δˢ₃(1)⊕4Δˢ₄(1)
S:(u,u,1/2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|4Sˢ₃Sˢ₄(2)|4Sˢ₃Sˢ₄(2)|4Sˢ₃Sˢ₄(2)
Σ:(u,u,0)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|3Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕3Σ₂(1)|4Σˢ₃(1)⊕4Σˢ₄(1)|4Σˢ₃(1)⊕4Σˢ₄(1)|4Σˢ₃(1)⊕4Σˢ₄(1)
T:(u,1/2,1/2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|4Tˢ₃Tˢ₄(2)|4Tˢ₃Tˢ₄(2)|4Tˢ₃Tˢ₄(2)
U:(0,v,1/2)|2U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|4Uˢ₃Uˢ₄(2)|4Uˢ₃Uˢ₄(2)|4Uˢ₃Uˢ₄(2)
W:(0,1/2,w)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|4Wˢ₃(1)⊕4Wˢ₄(1)|4Wˢ₃(1)⊕4Wˢ₄(1)|4Wˢ₃(1)⊕4Wˢ₄(1)
Y:(u,1/2,0)|3Y₁(1)⊕Y₂(1)|Y₁(1)⊕3Y₂(1)|Y₁(1)⊕3Y₂(1)|3Y₁(1)⊕Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|4Yˢ₃(1)⊕4Yˢ₄(1)|4Yˢ₃(1)⊕4Yˢ₄(1)|4Yˢ₃(1)⊕4Yˢ₄(1)
B:(0,v,w)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|8Bˢ₂(1)|8Bˢ₂(1)|8Bˢ₂(1)
C:(u,u,w)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|8Cˢ₂(1)|8Cˢ₂(1)|8Cˢ₂(1)
D:(u,v,0)|4D₁(1)|4D₁(1)|4D₁(1)|4D₁(1)|4D₁(1)|4D₁(1)|8Dˢ₂(1)|8Dˢ₂(1)|8Dˢ₂(1)
E:(u,v,1/2)|2E₁E₁(2)|2E₁E₁(2)|2E₁E₁(2)|2E₁E₁(2)|2E₁E₁(2)|2E₁E₁(2)|4Eˢ₂Eˢ₂(2)|4Eˢ₂Eˢ₂(2)|4Eˢ₂Eˢ₂(2)
F:(u,1/2,w)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|8Fˢ₂(1)|8Fˢ₂(1)|8Fˢ₂(1)
GP:(u,v,w)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|8GPˢ₂(1)|8GPˢ₂(1)|8GPˢ₂(1)
