Wyckoff pos.|4a(2)|4a(2)|4b(2)|4b(2)|4a(2)|4b(2)
Band-Rep.|A↑G(4)|B↑G(4)|A↑G(4)|B↑G(4)|¹Eˢ²Eˢ↑G(8)|¹Eˢ²Eˢ↑G(8)
Decomposable|false|false|false|false|false|false
A:(1/2,1/2,1/2)|A₅A₅(4)|A₁A₄(2)⊕A₂A₃(2)|A₁A₄(2)⊕A₂A₃(2)|A₅A₅(4)|Aˢ₆Aˢ₆(4)⊕Aˢ₇Aˢ₇(4)|Aˢ₆Aˢ₆(4)⊕Aˢ₇Aˢ₇(4)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)⊕Γ₃(1)⊕Γ₄(1)|2Γ₅(2)|Γ₁(1)⊕Γ₂(1)⊕Γ₃(1)⊕Γ₄(1)|2Γ₅(2)|2Γˢ₆(2)⊕2Γˢ₇(2)|2Γˢ₆(2)⊕2Γˢ₇(2)
M:(1/2,1/2,0)|2M₅(2)|M₁M₃(2)⊕M₂M₄(2)|M₁M₃(2)⊕M₂M₄(2)|2M₅(2)|2Mˢ₆Mˢ₇(4)|2Mˢ₆Mˢ₇(4)
Z:(0,0,1/2)|Z₁Z₂(2)⊕Z₃Z₄(2)|2Z₅(2)|Z₁Z₂(2)⊕Z₃Z₄(2)|2Z₅(2)|2Zˢ₆Zˢ₇(4)|2Zˢ₆Zˢ₇(4)
R:(0,1/2,1/2)|2R₁(2)|2R₁(2)|2R₁(2)|2R₁(2)|2Rˢ₂Rˢ₃(2)⊕2Rˢ₄Rˢ₅(2)|2Rˢ₂Rˢ₃(2)⊕2Rˢ₄Rˢ₅(2)
X:(0,1/2,0)|2X₁(2)|2X₁(2)|2X₁(2)|2X₁(2)|2Xˢ₂Xˢ₃(2)⊕2Xˢ₄Xˢ₅(2)|2Xˢ₂Xˢ₃(2)⊕2Xˢ₄Xˢ₅(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₅(2)|2Λˢ₆(2)⊕2Λˢ₇(2)|2Λˢ₆(2)⊕2Λˢ₇(2)
V:(1/2,1/2,w)|2V₅(2)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|2V₅(2)|2Vˢ₆(2)⊕2Vˢ₇(2)|2Vˢ₆(2)⊕2Vˢ₇(2)
W:(0,1/2,w)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2Wˢ₂(1)⊕2Wˢ₃(1)⊕2Wˢ₄(1)⊕2Wˢ₅(1)|2Wˢ₂(1)⊕2Wˢ₃(1)⊕2Wˢ₄(1)⊕2Wˢ₅(1)
B:(0,v,w)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|4Bˢ₃(1)⊕4Bˢ₄(1)|4Bˢ₃(1)⊕4Bˢ₄(1)
C:(u,u,w)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|4Cˢ₃(1)⊕4Cˢ₄(1)|4Cˢ₃(1)⊕4Cˢ₄(1)
Δ:(0,v,0)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|4Δˢ₃(1)⊕4Δˢ₄(1)|4Δˢ₃(1)⊕4Δˢ₄(1)
F:(u,1/2,w)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|4Fˢ₃(1)⊕4Fˢ₄(1)|4Fˢ₃(1)⊕4Fˢ₄(1)
S:(u,u,1/2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|4Sˢ₃Sˢ₄(2)|4Sˢ₃Sˢ₄(2)
Σ:(u,u,0)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|4Σˢ₃(1)⊕4Σˢ₄(1)|4Σˢ₃(1)⊕4Σˢ₄(1)
T:(u,1/2,1/2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|4Tˢ₃Tˢ₄(2)|4Tˢ₃Tˢ₄(2)
U:(0,v,1/2)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|4Uˢ₃(1)⊕4Uˢ₄(1)|4Uˢ₃(1)⊕4Uˢ₄(1)
Y:(u,1/2,0)|2Y₁Y₂(2)|2Y₁Y₂(2)|2Y₁Y₂(2)|2Y₁Y₂(2)|4Yˢ₃Yˢ₄(2)|4Yˢ₃Yˢ₄(2)
D:(u,v,0)|4D₁(1)|4D₁(1)|4D₁(1)|4D₁(1)|8Dˢ₂(1)|8Dˢ₂(1)
E:(u,v,1/2)|4E₁(1)|4E₁(1)|4E₁(1)|4E₁(1)|8Eˢ₂(1)|8Eˢ₂(1)
GP:(u,v,w)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|8GPˢ₂(1)|8GPˢ₂(1)
