Wyckoff pos.|2a(-1)|2a(-1)|2b(-1)|2b(-1)|2c(-1)|2c(-1)|2d(-1)|2d(-1)|2a(-1)|2a(-1)|2b(-1)|2b(-1)|2c(-1)|2c(-1)|2d(-1)|2d(-1)
Band-Rep.|Ag↑G(2)|Aᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Agˢ↑G(2)|Aᵤˢ↑G(2)|Agˢ↑G(2)|Aᵤˢ↑G(2)|Agˢ↑G(2)|Aᵤˢ↑G(2)|Agˢ↑G(2)|Aᵤˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(1/2,0,1/2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₂ˢ(2)|A₂ˢ(2)|A₂ˢ(2)|A₂ˢ(2)|A₂ˢ(2)|A₂ˢ(2)|A₂ˢ(2)|A₂ˢ(2)
B:(0,0,1/2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₂ˢ(2)|B₂ˢ(2)|B₂ˢ(2)|B₂ˢ(2)|B₂ˢ(2)|B₂ˢ(2)|B₂ˢ(2)|B₂ˢ(2)
C:(1/2,1/2,0)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₂ˢ(2)|C₂ˢ(2)|C₂ˢ(2)|C₂ˢ(2)|C₂ˢ(2)|C₂ˢ(2)|C₂ˢ(2)|C₂ˢ(2)
D:(0,1/2,1/2)|D₁⁺(1)⊕D₂⁺(1)|D₁⁻(1)⊕D₂⁻(1)|D₁⁺(1)⊕D₂⁺(1)|D₁⁻(1)⊕D₂⁻(1)|D₁⁻(1)⊕D₂⁻(1)|D₁⁺(1)⊕D₂⁺(1)|D₁⁻(1)⊕D₂⁻(1)|D₁⁺(1)⊕D₂⁺(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₅ˢ(1)⊕D₆ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₅ˢ(1)⊕D₆ˢ(1)|D₅ˢ(1)⊕D₆ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₅ˢ(1)⊕D₆ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)
E:(1/2,1/2,1/2)|E₁⁺(1)⊕E₂⁺(1)|E₁⁻(1)⊕E₂⁻(1)|E₁⁻(1)⊕E₂⁻(1)|E₁⁺(1)⊕E₂⁺(1)|E₁⁻(1)⊕E₂⁻(1)|E₁⁺(1)⊕E₂⁺(1)|E₁⁺(1)⊕E₂⁺(1)|E₁⁻(1)⊕E₂⁻(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₅ˢ(1)⊕E₆ˢ(1)|E₅ˢ(1)⊕E₆ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₅ˢ(1)⊕E₆ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₃ˢ(1)⊕E₄ˢ(1)|E₅ˢ(1)⊕E₆ˢ(1)
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃ˢ(1)⊕Γ₄ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)|Γ₃ˢ(1)⊕Γ₄ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)|Γ₃ˢ(1)⊕Γ₄ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)|Γ₃ˢ(1)⊕Γ₄ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)
Y:(1/2,0,0)|Y₁⁺(1)⊕Y₂⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₅ˢ(1)⊕Y₆ˢ(1)|Y₅ˢ(1)⊕Y₆ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₅ˢ(1)⊕Y₆ˢ(1)|Y₅ˢ(1)⊕Y₆ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)
Z:(0,1/2,0)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₂ˢ(2)|Z₂ˢ(2)|Z₂ˢ(2)|Z₂ˢ(2)|Z₂ˢ(2)|Z₂ˢ(2)|Z₂ˢ(2)|Z₂ˢ(2)
