Wyckoff pos.|4a(2)|4a(2)|4a(2)|4a(2)
Band-Rep.|A↑G(2)|B↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)
Decomposable|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₇ˢ(1)⊕Γ₈ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)
M:(1,1,1)|M₁(1)⊕M₂(1)|M₃(1)⊕M₄(1)|M₇ˢ(1)⊕M₈ˢ(1)|M₅ˢ(1)⊕M₆ˢ(1)
P:(1/2,1/2,1/2)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₃ˢ(1)⊕P₄ˢ(1)|P₃ˢ(1)⊕P₄ˢ(1)
X:(1/2,1/2,0)|X₁(1)⊕X₂(1)|X₁(1)⊕X₂(1)|X₃ˢ(1)⊕X₄ˢ(1)|X₃ˢ(1)⊕X₄ˢ(1)
N:(1/2,0,1/2)|2N₁(1)|2N₁(1)|2N₂ˢ(1)|2N₂ˢ(1)
