Wyckoff pos.|4a(222)|4a(222)|4a(222)|4a(222)|4b(222)|4b(222)|4b(222)|4b(222)|4c(222)|4c(222)|4c(222)|4c(222)|4d(222)|4d(222)|4d(222)|4d(222)|4a(222)|4b(222)|4c(222)|4d(222)
Band-Rep.|A↑G(1)|B₁↑G(1)|B₂↑G(1)|B₃↑G(1)|A↑G(1)|B₁↑G(1)|B₂↑G(1)|B₃↑G(1)|A↑G(1)|B₁↑G(1)|B₂↑G(1)|B₃↑G(1)|A↑G(1)|B₁↑G(1)|B₂↑G(1)|B₃↑G(1)|Eˢ↑G(2)|Eˢ↑G(2)|Eˢ↑G(2)|Eˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₄(1)|Γ₃(1)|Γ₁(1)|Γ₂(1)|Γ₄(1)|Γ₃(1)|Γ₁(1)|Γ₂(1)|Γ₄(1)|Γ₃(1)|Γ₁(1)|Γ₂(1)|Γ₄(1)|Γ₃(1)|Γ₅ˢ(2)|Γ₅ˢ(2)|Γ₅ˢ(2)|Γ₅ˢ(2)
T:(1,0,0)|T₁(1)|T₂(1)|T₄(1)|T₃(1)|T₁(1)|T₂(1)|T₄(1)|T₃(1)|T₃(1)|T₄(1)|T₂(1)|T₁(1)|T₃(1)|T₄(1)|T₂(1)|T₁(1)|T₅ˢ(2)|T₅ˢ(2)|T₅ˢ(2)|T₅ˢ(2)
Y:(0,1,0)|Y₁(1)|Y₂(1)|Y₄(1)|Y₃(1)|Y₁(1)|Y₂(1)|Y₄(1)|Y₃(1)|Y₄(1)|Y₃(1)|Y₁(1)|Y₂(1)|Y₄(1)|Y₃(1)|Y₁(1)|Y₂(1)|Y₅ˢ(2)|Y₅ˢ(2)|Y₅ˢ(2)|Y₅ˢ(2)
Z:(0,0,1)|Z₁(1)|Z₂(1)|Z₄(1)|Z₃(1)|Z₁(1)|Z₂(1)|Z₄(1)|Z₃(1)|Z₂(1)|Z₁(1)|Z₃(1)|Z₄(1)|Z₂(1)|Z₁(1)|Z₃(1)|Z₄(1)|Z₅ˢ(2)|Z₅ˢ(2)|Z₅ˢ(2)|Z₅ˢ(2)
L:(1/2,1/2,1/2)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₁(1)|L₂ˢL₂ˢ(2)|L₂ˢL₂ˢ(2)|L₂ˢL₂ˢ(2)|L₂ˢL₂ˢ(2)
A:(u,0,1)|A₁(1)|A₂(1)|A₂(1)|A₁(1)|A₁(1)|A₂(1)|A₂(1)|A₁(1)|A₂(1)|A₁(1)|A₁(1)|A₂(1)|A₂(1)|A₁(1)|A₁(1)|A₂(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)|A₃ˢ(1)⊕A₄ˢ(1)
B:(0,v,1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)
