Wyckoff pos.|2a(3)|2a(3)|2b(3)|2b(3)|2a(3)|2a(3)|2b(3)|2b(3)
Band-Rep.|A₁↑G(2)|¹E²E↑G(4)|A₁↑G(2)|¹E²E↑G(4)|¹Eˢ²Eˢ↑G(4)|EˢEˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|EˢEˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁A₂(2)|A₃A₆(2)⊕A₄A₅(2)|A₁A₂(2)|A₃A₆(2)⊕A₄A₅(2)|A₁₀ˢA₁₂ˢ(2)⊕A₁₁ˢA₉ˢ(2)|A₇ˢA₇ˢ(2)⊕A₈ˢA₈ˢ(2)|A₁₀ˢA₁₂ˢ(2)⊕A₁₁ˢA₉ˢ(2)|A₇ˢA₇ˢ(2)⊕A₈ˢA₈ˢ(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃Γ₅(2)⊕Γ₄Γ₆(2)|Γ₁(1)⊕Γ₂(1)|Γ₃Γ₅(2)⊕Γ₄Γ₆(2)|Γ₁₀ˢΓ₁₁ˢ(2)⊕Γ₁₂ˢΓ₉ˢ(2)|2Γ₇ˢΓ₈ˢ(2)|Γ₁₀ˢΓ₁₁ˢ(2)⊕Γ₁₂ˢΓ₉ˢ(2)|2Γ₇ˢΓ₈ˢ(2)
H:(1/3,1/3,1/2)|H₁H₁(2)|2H₂H₃(2)|H₂H₃(2)|H₁H₁(2)⊕H₂H₃(2)|2H₅ˢH₆ˢ(2)|2H₄ˢH₄ˢ(2)|H₄ˢH₄ˢ(2)⊕H₅ˢH₆ˢ(2)|2H₅ˢH₆ˢ(2)
K:(1/3,1/3,0)|2K₁(1)|2K₂K₃(2)|K₂K₃(2)|2K₁(1)⊕K₂K₃(2)|2K₅ˢK₆ˢ(2)|4K₄ˢ(1)|2K₄ˢ(1)⊕K₅ˢK₆ˢ(2)|2K₅ˢK₆ˢ(2)
L:(1/2,0,1/2)|L₁L₂(2)|2L₁L₂(2)|L₁L₂(2)|2L₁L₂(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)
M:(1/2,0,0)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)
Δ:(0,0,w)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)⊕Δ₅(1)⊕Δ₆(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)⊕Δ₅(1)⊕Δ₆(1)|Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)|2Δ₇ˢ(1)⊕2Δ₈ˢ(1)|Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)|2Δ₇ˢ(1)⊕2Δ₈ˢ(1)
