Wyckoff pos.|2a(32)|2a(32)|2a(32)|2b(32)|2b(32)|2b(32)|2c(32)|2c(32)|2c(32)|2d(32)|2d(32)|2d(32)|2a(32)|2a(32)|2b(32)|2b(32)|2c(32)|2c(32)|2d(32)|2d(32)
Band-Rep.|A₁↑G(2)|A₂↑G(2)|E↑G(4)|A₁↑G(2)|A₂↑G(2)|E↑G(4)|A₁↑G(2)|A₂↑G(2)|E↑G(4)|A₁↑G(2)|A₂↑G(2)|E↑G(4)|¹Eˢ²Eˢ↑G(4)|E₁ˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|E₁ˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|E₁ˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|E₁ˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁(2)|A₁(2)|A₂(2)⊕A₃(2)|A₁(2)|A₁(2)|A₂(2)⊕A₃(2)|A₁(2)|A₁(2)|A₂(2)⊕A₃(2)|A₁(2)|A₁(2)|A₂(2)⊕A₃(2)|A₄ˢA₅ˢ(2)⊕A₆ˢA₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)|A₄ˢA₅ˢ(2)⊕A₆ˢA₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)|A₄ˢA₅ˢ(2)⊕A₆ˢA₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)|A₄ˢA₅ˢ(2)⊕A₆ˢA₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₅(2)⊕Γ₆(2)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)⊕Γ₆(2)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)⊕Γ₆(2)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)⊕Γ₆(2)|2Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|2Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|2Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|2Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)
H:(1/3,1/3,1/2)|H₁H₂(2)|H₁H₂(2)|2H₃(2)|H₁H₂(2)|H₁H₂(2)|2H₃(2)|H₃(2)|H₃(2)|H₁H₂(2)⊕H₃(2)|H₃(2)|H₃(2)|H₁H₂(2)⊕H₃(2)|2H₄ˢH₅ˢ(2)|2H₆ˢ(2)|2H₄ˢH₅ˢ(2)|2H₆ˢ(2)|2H₆ˢ(2)|H₄ˢH₅ˢ(2)⊕H₆ˢ(2)|2H₆ˢ(2)|H₄ˢH₅ˢ(2)⊕H₆ˢ(2)
K:(1/3,1/3,0)|2K₁(1)|2K₂(1)|2K₃(2)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|2K₃(2)|K₃(2)|K₃(2)|K₁(1)⊕K₂(1)⊕K₃(2)|K₃(2)|K₃(2)|K₁(1)⊕K₂(1)⊕K₃(2)|2K₄ˢ(1)⊕2K₅ˢ(1)|2K₆ˢ(2)|2K₄ˢ(1)⊕2K₅ˢ(1)|2K₆ˢ(2)|2K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)⊕K₆ˢ(2)|2K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)⊕K₆ˢ(2)
L:(1/2,0,1/2)|L₁(2)|L₁(2)|2L₁(2)|L₁(2)|L₁(2)|2L₁(2)|L₁(2)|L₁(2)|2L₁(2)|L₁(2)|L₁(2)|2L₁(2)|L₂ˢL₄ˢ(2)⊕L₃ˢL₅ˢ(2)|L₂ˢL₄ˢ(2)⊕L₃ˢL₅ˢ(2)|L₂ˢL₄ˢ(2)⊕L₃ˢL₅ˢ(2)|L₂ˢL₄ˢ(2)⊕L₃ˢL₅ˢ(2)|L₂ˢL₄ˢ(2)⊕L₃ˢL₅ˢ(2)|L₂ˢL₄ˢ(2)⊕L₃ˢL₅ˢ(2)|L₂ˢL₄ˢ(2)⊕L₃ˢL₅ˢ(2)|L₂ˢL₄ˢ(2)⊕L₃ˢL₅ˢ(2)
M:(1/2,0,0)|M₁(1)⊕M₃(1)|M₂(1)⊕M₄(1)|M₁(1)⊕M₂(1)⊕M₃(1)⊕M₄(1)|M₁(1)⊕M₄(1)|M₂(1)⊕M₃(1)|M₁(1)⊕M₂(1)⊕M₃(1)⊕M₄(1)|M₁(1)⊕M₄(1)|M₂(1)⊕M₃(1)|M₁(1)⊕M₂(1)⊕M₃(1)⊕M₄(1)|M₁(1)⊕M₄(1)|M₂(1)⊕M₃(1)|M₁(1)⊕M₂(1)⊕M₃(1)⊕M₄(1)|2M₅ˢ(2)|2M₅ˢ(2)|2M₅ˢ(2)|2M₅ˢ(2)|2M₅ˢ(2)|2M₅ˢ(2)|2M₅ˢ(2)|2M₅ˢ(2)
Δ:(0,0,w)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)⊕Δ₅(1)⊕Δ₆(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)⊕Δ₅(1)⊕Δ₆(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)⊕Δ₅(1)⊕Δ₆(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)⊕Δ₅(1)⊕Δ₆(1)|2Δ₇ˢ(1)⊕2Δ₈ˢ(1)|Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)|2Δ₇ˢ(1)⊕2Δ₈ˢ(1)|Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)|2Δ₇ˢ(1)⊕2Δ₈ˢ(1)|Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)|2Δ₇ˢ(1)⊕2Δ₈ˢ(1)|Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)
P:(1/3,1/3,w)|2P₁(1)|2P₁(1)|2P₂(1)⊕2P₃(1)|2P₁(1)|2P₁(1)|2P₂(1)⊕2P₃(1)|P₂(1)⊕P₃(1)|P₂(1)⊕P₃(1)|2P₁(1)⊕P₂(1)⊕P₃(1)|P₂(1)⊕P₃(1)|P₂(1)⊕P₃(1)|2P₁(1)⊕P₂(1)⊕P₃(1)|4P₄ˢ(1)|2P₅ˢ(1)⊕2P₆ˢ(1)|4P₄ˢ(1)|2P₅ˢ(1)⊕2P₆ˢ(1)|2P₅ˢ(1)⊕2P₆ˢ(1)|2P₄ˢ(1)⊕P₅ˢ(1)⊕P₆ˢ(1)|2P₅ˢ(1)⊕2P₆ˢ(1)|2P₄ˢ(1)⊕P₅ˢ(1)⊕P₆ˢ(1)
Λ:(u,u,0)|2Λ₁(1)|2Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)
