Wyckoff pos.|2a(2/m)|2a(2/m)|2a(2/m)|2a(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|2e(-4)|2e(-4)|2f(-4)|2f(-4)|2a(2/m)|2a(2/m)|2b(2/m)|2b(2/m)|2c(2/m)|2c(2/m)|2d(2/m)|2d(2/m)|2e(-4)|2e(-4)|2f(-4)|2f(-4)
Band-Rep.|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|¹Egˢ²Egˢ↑G(4)|¹Eᵤˢ²Eᵤˢ↑G(4)|¹Egˢ²Egˢ↑G(4)|¹Eᵤˢ²Eᵤˢ↑G(4)|¹Egˢ²Egˢ↑G(4)|¹Eᵤˢ²Eᵤˢ↑G(4)|¹Egˢ²Egˢ↑G(4)|¹Eᵤˢ²Eᵤˢ↑G(4)|¹E₁ˢ²E₁ˢ↑G(4)|¹E₂ˢ²E₂ˢ↑G(4)|¹E₁ˢ²E₁ˢ↑G(4)|¹E₂ˢ²E₂ˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(1/2,1/2,1/2)|A₁(2)|A₁(2)|A₂(2)|A₂(2)|A₁(2)|A₁(2)|A₂(2)|A₂(2)|A₂(2)|A₂(2)|A₁(2)|A₁(2)|A₂(2)|A₂(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)|A₃ˢA₄ˢ(4)
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺Γ₄⁺(2)|Γ₃⁻Γ₄⁻(2)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺Γ₄⁺(2)|Γ₃⁻Γ₄⁻(2)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺Γ₄⁺(2)|Γ₃⁻Γ₄⁻(2)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺Γ₄⁺(2)|Γ₃⁻Γ₄⁻(2)|Γ₁⁺(1)⊕Γ₂⁻(1)|Γ₁⁻(1)⊕Γ₂⁺(1)|Γ₁⁺(1)⊕Γ₂⁻(1)|Γ₁⁻(1)⊕Γ₂⁺(1)|Γ₅ˢΓ₇ˢ(2)⊕Γ₆ˢΓ₈ˢ(2)|Γ₁₀ˢΓ₁₂ˢ(2)⊕Γ₁₁ˢΓ₉ˢ(2)|Γ₅ˢΓ₇ˢ(2)⊕Γ₆ˢΓ₈ˢ(2)|Γ₁₀ˢΓ₁₂ˢ(2)⊕Γ₁₁ˢΓ₉ˢ(2)|Γ₅ˢΓ₇ˢ(2)⊕Γ₆ˢΓ₈ˢ(2)|Γ₁₀ˢΓ₁₂ˢ(2)⊕Γ₁₁ˢΓ₉ˢ(2)|Γ₅ˢΓ₇ˢ(2)⊕Γ₆ˢΓ₈ˢ(2)|Γ₁₀ˢΓ₁₂ˢ(2)⊕Γ₁₁ˢΓ₉ˢ(2)|Γ₆ˢΓ₈ˢ(2)⊕Γ₁₁ˢΓ₉ˢ(2)|Γ₅ˢΓ₇ˢ(2)⊕Γ₁₀ˢΓ₁₂ˢ(2)|Γ₆ˢΓ₈ˢ(2)⊕Γ₁₁ˢΓ₉ˢ(2)|Γ₅ˢΓ₇ˢ(2)⊕Γ₁₀ˢΓ₁₂ˢ(2)
M:(1/2,1/2,0)|M₁⁺(1)⊕M₂⁺(1)|M₁⁻(1)⊕M₂⁻(1)|M₃⁺M₄⁺(2)|M₃⁻M₄⁻(2)|M₁⁺(1)⊕M₂⁺(1)|M₁⁻(1)⊕M₂⁻(1)|M₃⁺M₄⁺(2)|M₃⁻M₄⁻(2)|M₃⁻M₄⁻(2)|M₃⁺M₄⁺(2)|M₁⁻(1)⊕M₂⁻(1)|M₁⁺(1)⊕M₂⁺(1)|M₃⁻M₄⁻(2)|M₃⁺M₄⁺(2)|M₁⁻(1)⊕M₂⁻(1)|M₁⁺(1)⊕M₂⁺(1)|M₁⁺(1)⊕M₂⁻(1)|M₁⁻(1)⊕M₂⁺(1)|M₁⁻(1)⊕M₂⁺(1)|M₁⁺(1)⊕M₂⁻(1)|M₅ˢM₇ˢ(2)⊕M₆ˢM₈ˢ(2)|M₁₀ˢM₁₂ˢ(2)⊕M₁₁ˢM₉ˢ(2)|M₅ˢM₇ˢ(2)⊕M₆ˢM₈ˢ(2)|M₁₀ˢM₁₂ˢ(2)⊕M₁₁ˢM₉ˢ(2)|M₁₀ˢM₁₂ˢ(2)⊕M₁₁ˢM₉ˢ(2)|M₅ˢM₇ˢ(2)⊕M₆ˢM₈ˢ(2)|M₁₀ˢM₁₂ˢ(2)⊕M₁₁ˢM₉ˢ(2)|M₅ˢM₇ˢ(2)⊕M₆ˢM₈ˢ(2)|M₆ˢM₈ˢ(2)⊕M₁₁ˢM₉ˢ(2)|M₅ˢM₇ˢ(2)⊕M₁₀ˢM₁₂ˢ(2)|M₅ˢM₇ˢ(2)⊕M₁₀ˢM₁₂ˢ(2)|M₆ˢM₈ˢ(2)⊕M₁₁ˢM₉ˢ(2)
Z:(0,0,1/2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₁(2)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)|Z₃ˢZ₄ˢ(4)
R:(0,1/2,1/2)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₃ˢR₄ˢ(2)⊕R₅ˢR₆ˢ(2)|R₃ˢR₄ˢ(2)⊕R₅ˢR₆ˢ(2)|R₃ˢR₄ˢ(2)⊕R₅ˢR₆ˢ(2)|R₃ˢR₄ˢ(2)⊕R₅ˢR₆ˢ(2)|2R₅ˢR₆ˢ(2)|2R₃ˢR₄ˢ(2)|2R₃ˢR₄ˢ(2)|2R₅ˢR₆ˢ(2)|R₃ˢR₄ˢ(2)⊕R₅ˢR₆ˢ(2)|R₃ˢR₄ˢ(2)⊕R₅ˢR₆ˢ(2)|R₃ˢR₄ˢ(2)⊕R₅ˢR₆ˢ(2)|R₃ˢR₄ˢ(2)⊕R₅ˢR₆ˢ(2)
X:(0,1/2,0)|2X₁⁺(1)|2X₁⁻(1)|2X₂⁺(1)|2X₂⁻(1)|2X₂⁻(1)|2X₂⁺(1)|2X₁⁻(1)|2X₁⁺(1)|X₁⁺(1)⊕X₂⁻(1)|X₁⁻(1)⊕X₂⁺(1)|X₁⁻(1)⊕X₂⁺(1)|X₁⁺(1)⊕X₂⁻(1)|X₁⁺(1)⊕X₂⁻(1)|X₁⁻(1)⊕X₂⁺(1)|X₁⁻(1)⊕X₂⁺(1)|X₁⁺(1)⊕X₂⁻(1)|X₁⁺(1)⊕X₁⁻(1)|X₁⁺(1)⊕X₁⁻(1)|X₂⁺(1)⊕X₂⁻(1)|X₂⁺(1)⊕X₂⁻(1)|2X₃ˢX₄ˢ(2)|2X₅ˢX₆ˢ(2)|2X₅ˢX₆ˢ(2)|2X₃ˢX₄ˢ(2)|X₃ˢX₄ˢ(2)⊕X₅ˢX₆ˢ(2)|X₃ˢX₄ˢ(2)⊕X₅ˢX₆ˢ(2)|X₃ˢX₄ˢ(2)⊕X₅ˢX₆ˢ(2)|X₃ˢX₄ˢ(2)⊕X₅ˢX₆ˢ(2)|X₃ˢX₄ˢ(2)⊕X₅ˢX₆ˢ(2)|X₃ˢX₄ˢ(2)⊕X₅ˢX₆ˢ(2)|X₃ˢX₄ˢ(2)⊕X₅ˢX₆ˢ(2)|X₃ˢX₄ˢ(2)⊕X₅ˢX₆ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃Λ₄(2)|Λ₃Λ₄(2)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃Λ₄(2)|Λ₃Λ₄(2)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃Λ₄(2)|Λ₃Λ₄(2)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃Λ₄(2)|Λ₃Λ₄(2)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)|Λ₅ˢΛ₇ˢ(2)⊕Λ₆ˢΛ₈ˢ(2)
