P:(1/3,1/3,w)|2P₁(1)|2P₁(1)|2P₂P₃(2)|2P₂P₃(2)|2P₁(1)|2P₁(1)|2P₂P₃(2)|2P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|2P₁(1)⊕P₂P₃(2)|2P₁(1)⊕P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|2P₁(1)⊕P₂P₃(2)|2P₁(1)⊕P₂P₃(2)|2P₁(1)⊕2P₂P₃(2)|2P₁(1)⊕2P₂P₃(2)|2P₄ˢP₄ˢ(2)|2P₅ˢP₆ˢ(2)|2P₅ˢP₆ˢ(2)|2P₅ˢP₆ˢ(2)|2P₅ˢP₆ˢ(2)|2P₄ˢP₄ˢ(2)|2P₄ˢP₄ˢ(2)|2P₅ˢP₆ˢ(2)|P₄ˢP₄ˢ(2)⊕P₅ˢP₆ˢ(2)|P₄ˢP₄ˢ(2)⊕P₅ˢP₆ˢ(2)|2P₅ˢP₆ˢ(2)|P₄ˢP₄ˢ(2)⊕P₅ˢP₆ˢ(2)|P₄ˢP₄ˢ(2)⊕P₅ˢP₆ˢ(2)|2P₄ˢP₄ˢ(2)⊕4P₅ˢP₆ˢ(2)|2P₄ˢP₄ˢ(2)⊕4P₅ˢP₆ˢ(2)
B:(u,v,0)|2B₁(1)|2B₂(1)|4B₂(1)|4B₁(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)|2B₂(1)|4B₂(1)|4B₁(1)|2B₁(1)|2B₂(1)|4B₂(1)|4B₁(1)|3B₁(1)⊕3B₂(1)|3B₁(1)⊕3B₂(1)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|6B₃ˢB₄ˢ(2)|6B₃ˢB₄ˢ(2)
E:(u,v,1/2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|3E₁E₂(2)|3E₁E₂(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)|3E₃ˢE₃ˢ(2)⊕3E₄ˢE₄ˢ(2)|3E₃ˢE₃ˢ(2)⊕3E₄ˢE₄ˢ(2)
Λ:(u,u,0)|2Λ₁(1)|2Λ₂(1)|4Λ₂(1)|4Λ₁(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₁(1)|2Λ₂(1)|4Λ₂(1)|4Λ₁(1)|2Λ₁(1)|2Λ₂(1)|4Λ₂(1)|4Λ₁(1)|3Λ₁(1)⊕3Λ₂(1)|3Λ₁(1)⊕3Λ₂(1)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|6Λ₃ˢΛ₄ˢ(2)|6Λ₃ˢΛ₄ˢ(2)
Q:(u,u,1/2)|Q₁Q₂(2)|Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|3Q₁Q₂(2)|3Q₁Q₂(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|3Q₃ˢQ₃ˢ(2)⊕3Q₄ˢQ₄ˢ(2)|3Q₃ˢQ₃ˢ(2)⊕3Q₄ˢQ₄ˢ(2)
R:(u,0,1/2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|2R₁R₂(2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|2R₁R₂(2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|2R₁R₂(2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|2R₁R₂(2)|3R₁R₂(2)|3R₁R₂(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|R₃ˢR₃ˢ(2)⊕R₄ˢR₄ˢ(2)|3R₃ˢR₃ˢ(2)⊕3R₄ˢR₄ˢ(2)|3R₃ˢR₃ˢ(2)⊕3R₄ˢR₄ˢ(2)
Σ:(u,0,0)|2Σ₁(1)|2Σ₂(1)|4Σ₂(1)|4Σ₁(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)|2Σ₂(1)|4Σ₂(1)|4Σ₁(1)|2Σ₁(1)|2Σ₂(1)|4Σ₂(1)|4Σ₁(1)|3Σ₁(1)⊕3Σ₂(1)|3Σ₁(1)⊕3Σ₂(1)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|6Σ₃ˢΣ₄ˢ(2)|6Σ₃ˢΣ₄ˢ(2)
U:(1/2,0,w)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|3U₁(1)⊕3U₂(1)|3U₁(1)⊕3U₂(1)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|6U₃ˢU₄ˢ(2)|6U₃ˢU₄ˢ(2)
C:(u,u,w)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|6C₁(1)|6C₁(1)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|6C₂ˢC₂ˢ(2)|6C₂ˢC₂ˢ(2)
D:(u,0,w)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|6D₁(1)|6D₁(1)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|2D₂ˢD₂ˢ(2)|6D₂ˢD₂ˢ(2)|6D₂ˢD₂ˢ(2)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|6Ω₁(1)|6Ω₁(1)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|6Ω₂ˢΩ₂ˢ(2)|6Ω₂ˢΩ₂ˢ(2)
