Wyckoff pos.|3a(2)|3a(2)|3b(2)|3b(2)|3a(2)|3b(2)
Band-Rep.|A↑G(3)|B↑G(3)|A↑G(3)|B↑G(3)|¹Eˢ²Eˢ↑G(6)|¹Eˢ²Eˢ↑G(6)
Decomposable|false|false|false|false|false|false
A:(0,0,1/2)|A₂(1)⊕A₃(2)|A₁(1)⊕A₃(2)|A₁(1)⊕A₃(2)|A₂(1)⊕A₃(2)|A₄ˢA₅ˢ(2)⊕2A₆ˢ(2)|A₄ˢA₅ˢ(2)⊕2A₆ˢ(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₃(2)|Γ₂(1)⊕Γ₃(2)|Γ₁(1)⊕Γ₃(2)|Γ₂(1)⊕Γ₃(2)|Γ₄ˢΓ₅ˢ(2)⊕2Γ₆ˢ(2)|Γ₄ˢΓ₅ˢ(2)⊕2Γ₆ˢ(2)
H:(1/3,1/3,1/2)|H₁(1)⊕H₂(1)⊕H₃(1)|H₁(1)⊕H₂(1)⊕H₃(1)|H₁(1)⊕H₂(1)⊕H₃(1)|H₁(1)⊕H₂(1)⊕H₃(1)|2H₄ˢ(1)⊕2H₅ˢ(1)⊕2H₆ˢ(1)|2H₄ˢ(1)⊕2H₅ˢ(1)⊕2H₆ˢ(1)
K:(1/3,1/3,0)|K₁(1)⊕K₂(1)⊕K₃(1)|K₁(1)⊕K₂(1)⊕K₃(1)|K₁(1)⊕K₂(1)⊕K₃(1)|K₁(1)⊕K₂(1)⊕K₃(1)|2K₄ˢ(1)⊕2K₅ˢ(1)⊕2K₆ˢ(1)|2K₄ˢ(1)⊕2K₅ˢ(1)⊕2K₆ˢ(1)
L:(1/2,0,1/2)|L₁(1)⊕2L₂(1)|2L₁(1)⊕L₂(1)|2L₁(1)⊕L₂(1)|L₁(1)⊕2L₂(1)|3L₃ˢL₄ˢ(2)|3L₃ˢL₄ˢ(2)
M:(1/2,0,0)|2M₁(1)⊕M₂(1)|M₁(1)⊕2M₂(1)|2M₁(1)⊕M₂(1)|M₁(1)⊕2M₂(1)|3M₃ˢM₄ˢ(2)|3M₃ˢM₄ˢ(2)
Δ:(0,0,w)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)|2Δ₄ˢ(1)⊕2Δ₅ˢ(1)⊕2Δ₆ˢ(1)|2Δ₄ˢ(1)⊕2Δ₅ˢ(1)⊕2Δ₆ˢ(1)
P:(1/3,1/3,w)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|2P₄ˢ(1)⊕2P₅ˢ(1)⊕2P₆ˢ(1)|2P₄ˢ(1)⊕2P₅ˢ(1)⊕2P₆ˢ(1)
R:(u,0,1/2)|R₁(1)⊕2R₂(1)|2R₁(1)⊕R₂(1)|2R₁(1)⊕R₂(1)|R₁(1)⊕2R₂(1)|3R₃ˢ(1)⊕3R₄ˢ(1)|3R₃ˢ(1)⊕3R₄ˢ(1)
Σ:(u,0,0)|2Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕2Σ₂(1)|3Σ₃ˢ(1)⊕3Σ₄ˢ(1)|3Σ₃ˢ(1)⊕3Σ₄ˢ(1)
B:(u,v,0)|3B₁(1)|3B₁(1)|3B₁(1)|3B₁(1)|6B₂ˢ(1)|6B₂ˢ(1)
C:(u,u,w)|3C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|6C₂ˢ(1)|6C₂ˢ(1)
D:(u,0,w)|3D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|6D₂ˢ(1)|6D₂ˢ(1)
E:(u,v,1/2)|3E₁(1)|3E₁(1)|3E₁(1)|3E₁(1)|6E₂ˢ(1)|6E₂ˢ(1)
Ω:(u,v,w)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|6Ω₂ˢ(1)|6Ω₂ˢ(1)
Λ:(u,u,0)|3Λ₁(1)|3Λ₁(1)|3Λ₁(1)|3Λ₁(1)|6Λ₂ˢ(1)|6Λ₂ˢ(1)
Q:(u,u,1/2)|3Q₁(1)|3Q₁(1)|3Q₁(1)|3Q₁(1)|6Q₂ˢ(1)|6Q₂ˢ(1)
U:(1/2,0,w)|3U₁(1)|3U₁(1)|3U₁(1)|3U₁(1)|6U₂ˢ(1)|6U₂ˢ(1)
